gene_id	gene_name	group	n_variants	p_unified
ENSG00000002822	MAD1L1	EPI	312	0.9101752972802748
ENSG00000002822	MAD1L1	GGE	241	0.44500431356610437
ENSG00000002822	MAD1L1	NAFE	272	0.6851615377956309
ENSG00000002834	LASP1	DEE	60	0.027342302250416308
ENSG00000002834	LASP1	EPI	70	0.15457042134293225
ENSG00000002834	LASP1	GGE	59	0.8747083006448546
ENSG00000002834	LASP1	NAFE	65	0.45129945490752
ENSG00000002919	SNX11	DEE	52	0.7358311710823578
ENSG00000002919	SNX11	EPI	74	0.46792907924377747
ENSG00000002919	SNX11	GGE	55	0.21563995133912744
ENSG00000002919	SNX11	NAFE	63	0.6558114464067741
ENSG00000002933	TMEM176A	DEE	51	0.5255126259913062
ENSG00000002933	TMEM176A	EPI	66	0.5404882656519061
ENSG00000002933	TMEM176A	GGE	54	0.8420404897724683
ENSG00000002933	TMEM176A	NAFE	59	0.3192106686570519
ENSG00000003056	M6PR	DEE	52	0.0005780410740584937
ENSG00000003056	M6PR	EPI	71	0.056943765355644355
ENSG00000003056	M6PR	GGE	55	0.6613439057015561
ENSG00000003056	M6PR	NAFE	62	0.22204666631039688
ENSG00000003137	CYP26B1	DEE	120	0.900032331925103
ENSG00000003137	CYP26B1	EPI	143	0.7364141746246593
ENSG00000003137	CYP26B1	GGE	123	0.38924441895725775
ENSG00000003137	CYP26B1	NAFE	131	0.876494177296565
ENSG00000003147	ICA1	DEE	80	0.07056468881661594
ENSG00000003147	ICA1	EPI	104	0.75924591802456
ENSG00000003147	ICA1	GGE	88	0.5336483237986152
ENSG00000003147	ICA1	NAFE	92	0.9507739522457218
ENSG00000003249	DBNDD1	DEE	46	0.9825091616479994
ENSG00000003249	DBNDD1	EPI	58	0.6611100208415418
ENSG00000003249	DBNDD1	GGE	46	0.9466787981099269
ENSG00000003249	DBNDD1	NAFE	56	0.4840369118420136
ENSG00000003393	ALS2	DEE	335	0.047638828209845586
ENSG00000003393	ALS2	EPI	432	0.7440077874526583
ENSG00000003393	ALS2	GGE	349	0.8553413009365142
ENSG00000003393	ALS2	NAFE	363	0.7920764251311692
ENSG00000003400	CASP10	DEE	128	0.044936632724674457
ENSG00000003400	CASP10	EPI	161	0.16240478671288797
ENSG00000003400	CASP10	GGE	133	0.5322062990579286
ENSG00000003400	CASP10	NAFE	141	0.628773566437976
ENSG00000003402	CFLAR	DEE	52	0.11435057381604419
ENSG00000003402	CFLAR	EPI	74	0.8659582204482402
ENSG00000003402	CFLAR	GGE	57	0.9138709384351807
ENSG00000003402	CFLAR	NAFE	64	0.46743942721246734
ENSG00000003436	TFPI	DEE	30	0.6345243600383513
ENSG00000003436	TFPI	EPI	39	0.5533421451816316
ENSG00000003436	TFPI	GGE	31	0.1194541071917468
ENSG00000003436	TFPI	NAFE	32	0.23152844013535917
ENSG00000003509	NDUFAF7	DEE	128	0.9321770938981631
ENSG00000003509	NDUFAF7	EPI	174	0.6990541441487863
