gene_id	gene_name	g4e	p_unified	epi25_min_p	meta_sig
ENSG00000107566	ERLIN1	False	0.07359292147075844	0.11381	False
ENSG00000107581	EIF3A	False	0.3004681636145336	0.16525	False
ENSG00000107593	PKD2L1	False	0.05556753514135856	0.1164	False
ENSG00000107611	CUBN	False	0.22986526473517835	0.075192	False
ENSG00000107614	TRDMT1	False	0.15116373331069313	0.044498	False
ENSG00000107625	DDX50	False	0.10997330687203807	0.2403	False
ENSG00000107643	MAPK8	False	0.5733355816893104	0.31843	False
ENSG00000107651	SEC23IP	False	0.0019247154444713764	0.0021934	False
ENSG00000107669	ATE1	False	0.29979283537163787	0.19418	False
ENSG00000107672	NSMCE4A	False	0.13099421340317374	0.2138	False
ENSG00000107679	PLEKHA1	False	0.22230042021136823	0.41288	False
ENSG00000107719	PALD1	False	0.3917236845085399	0.32728	False
ENSG00000107731	UNC5B	False	0.2754405210900987	0.45981	False
ENSG00000107736	CDH23	False	0.036387532044478504	0.14138	False
ENSG00000107738	VSIR	False	0.08243083145919894		False
ENSG00000107742	SPOCK2	False	0.06348848592181712	0.033849	False
ENSG00000107745	MICU1	False	0.09574742321631645	0.023907	False
ENSG00000107758	PPP3CB	False	0.15145484159660755	0.21583	False
ENSG00000107771	CCSER2	False	0.03937705721072876	0.28107	False
ENSG00000107779	BMPR1A	False	0.2392875669124601	0.22125	False
ENSG00000107789	MINPP1	True	0.21261745196809048	0.44364	False
ENSG00000107796	ACTA2	False	0.26317876404276	0.15045	False
ENSG00000107798	LIPA	False	0.39946171628798444	0.17665	False
ENSG00000107807	TLX1	False	0.1285313836296395		False
ENSG00000107815	TWNK	True	0.12606771081923016	0.69851	False
ENSG00000107816	LZTS2	False	0.019805159867006636	0.37884	False
ENSG00000107821	KAZALD1	False	0.06420418031544549	0.0084995	False
ENSG00000107831	FGF8	False	0.04220036061905765	0.24513	False
ENSG00000107833	NPM3	False	0.012340519317309822	0.046498	False
ENSG00000107854	TNKS2	False	0.293918535011433	0.33149	False
ENSG00000107859	PITX3	False	0.10033998917923409	0.10445	False
ENSG00000107862	GBF1	False	0.08543011218279134	0.23428	False
ENSG00000107863	ARHGAP21	False	0.001351602634580748	0.13312	False
ENSG00000107864	CPEB3	False	0.4698798834931168	0.14517	False
ENSG00000107872	FBXL15	False	0.24102115001104776	0.0050685	False
ENSG00000107874	CUEDC2	False	0.17274223691009652	0.31474	False
ENSG00000107882	SUFU	False	0.07014413952905807	0.27683	False
ENSG00000107890	ANKRD26	False	0.32178428336740056	0.21627	False
ENSG00000107897	ACBD5	False	0.26254443533423716	0.25211	False
ENSG00000107902	LHPP	False	0.07541923154789	0.042057	False
ENSG00000107929	LARP4B	False	0.28136681732836033	0.064354	False
ENSG00000107937	GTPBP4	False	0.11447308566016556		False
ENSG00000107938	EDRF1	False	0.4015399826288901	0.37266	False
ENSG00000107949	BCCIP	False	0.18686421334199205	0.039536	False
ENSG00000107951	MTPAP	False	0.02253860447383985	0.45643	False
ENSG00000107954	NEURL1	False	0.12711095884160528	0.1869	False
ENSG00000107957	SH3PXD2A	False	0.015272456408198028	0.41126	False
ENSG00000107959	PITRM1	False	0.10990541630785526	0.14996	False
ENSG00000107960	STN1	False	0.08699925426691998	0.32355	False
ENSG00000107968	MAP3K8	False	0.054452203907772063	0.12506	False
ENSG00000107984	DKK1	False	0.5481530172701099	0.54177	False
ENSG00000108001	EBF3	False	0.5340486168087415	0.42276	False
ENSG00000108010	GLRX3	False	0.34071378894061366	0.21424	False
ENSG00000108018	SORCS1	False	0.26533029306798317	0.18062	False
ENSG00000108039	XPNPEP1	False	0.6550179166027346	0.026555	False
ENSG00000108055	SMC3	False	0.14261617273911673	0.038349	False
ENSG00000108061	SHOC2	False	0.2900019823510936	0.41317	False
ENSG00000108064	TFAM	False	0.096008408155137	0.33481	False
ENSG00000108091	CCDC6	False	0.353406870297568	0.11278	False
ENSG00000108094	CUL2	False	0.0025097563075359287	0.13762	False
ENSG00000108100	CCNY	False	0.5590588859675039	0.0067932	False
ENSG00000108106	UBE2S	False	0.2660355952198432	0.054564	False
ENSG00000108107	RPL28	False	0.004422183136318637	0.15478	False
ENSG00000108175	ZMIZ1	True	0.354471696672731	0.035513	False
ENSG00000108176	DNAJC12	False	0.42151091385226047	0.06013	False
ENSG00000108179	PPIF	False	0.5223811518966975	0.23055	False
ENSG00000108187	PBLD	False	0.5208864416686381	0.38017	False
ENSG00000108219	TSPAN14	False	0.7555270164872753	0.1394	False
ENSG00000108231	LGI1	True	2.3656747512873017e-05	1.3712e-05	False
ENSG00000108239	TBC1D12	False	0.4099117939458872	0.14423	False
ENSG00000108242	CYP2C18	False	0.05371425996005162	0.20853	False
ENSG00000108244	KRT23	False	0.004618461005558509	0.26298	False
ENSG00000108255	CRYBA1	False	0.5844851481956372	0.56462	False
ENSG00000108256	NUFIP2	False	0.46014395306333333	0.3034	False
ENSG00000108262	GIT1	False	0.410101475155514	0.21157	False
ENSG00000108306	FBXL20	False	0.7019938853912542	0.31372	False
ENSG00000108309	RUNDC3A	False	0.1449988811130755	0.096749	False
ENSG00000108312	UBTF	True	0.25236256984400035	0.18443	False
ENSG00000108342	CSF3	False	0.27196993333983205	0.71484	False
ENSG00000108344	PSMD3	False	0.2050693720359879	0.32191	False
ENSG00000108349	CASC3	False	0.0010725113336342812	0.18326	False
ENSG00000108352	RAPGEFL1	False	0.1032566081902352	0.027628	False
ENSG00000108370	RGS9	False	0.045284200642781276	0.16382	False
ENSG00000108379	WNT3	False	0.6243695279995465	0.11623	False
ENSG00000108381	ASPA	True	0.07414315427669153	0.11075	False
ENSG00000108384	RAD51C	False	0.6921864809062799	0.61479	False
ENSG00000108389	MTMR4	False	0.27903641785992284	0.18443	False
ENSG00000108395	TRIM37	False	0.011778124707045319	0.0080422	False
ENSG00000108405	P2RX1	False	0.5652497277751485	0.10662	False
ENSG00000108406	DHX40	False	0.5412440214406062	0.0023749	False
ENSG00000108417	KRT37	False	0.09059787191490387	0.040933	False
ENSG00000108423	TUBD1	False	0.32063448728695326	0.33628	False
ENSG00000108424	KPNB1	False	0.033419170804428015	0.12125	False
ENSG00000108439	PNPO	True	0.32315773757063665	0.27375	False
ENSG00000108443	RPS6KB1	False	0.4678103270503088	0.15318	False
ENSG00000108465	CDK5RAP3	False	0.5990386887344521	0.19561	False
ENSG00000108469	RECQL5	False	0.017518547439864012	0.19208	False
ENSG00000108474	PIGL	True	0.5040583209349565	0.16119	False
ENSG00000108479	GALK1	False	0.20563565219060256	0.048831	False
ENSG00000108506	INTS2	False	0.3500132662309355	0.36652	False
ENSG00000108509	CAMTA2	False	0.005528958537563487	0.00053076	False
ENSG00000108510	MED13	False	0.00982788208179526	0.10808	False
ENSG00000108511	HOXB6	False	0.26922202435243586	0.2032	False
ENSG00000108515	ENO3	False	0.0004811110172959821	0.25422	False
ENSG00000108523	RNF167	False	0.24435385468468054	0.074927	False
ENSG00000108528	SLC25A11	False	1.3968064607854344e-07	0.056784	True
ENSG00000108551	RASD1	False	0.10403160390011418	0.050603	False
ENSG00000108556	CHRNE	False	0.0978128266780607	0.45207	False
ENSG00000108557	RAI1	True	0.052575701647891875		False
ENSG00000108559	NUP88	False	0.019094068810489164	0.10804	False
ENSG00000108561	C1QBP	False	0.0029476863926342005	0.14791	False
ENSG00000108576	SLC6A4	False	0.14394683844160486	0.16702	False
ENSG00000108578	BLMH	False	0.5178325831898254	0.12013	False
ENSG00000108582	CPD	False	0.05524153891241967	0.22006	False
ENSG00000108587	GOSR1	False	0.5938366190251836	0.415	False
ENSG00000108588	CCDC47	False	0.4874581009690616	0.065807	False
ENSG00000108590	MED31	False	0.0023908209640744957	0.40475	False
ENSG00000108591	DRG2	False	0.22600314510341737	0.38207	False
ENSG00000108592	FTSJ3	False	0.06761651030205154	0.062498	False
ENSG00000108599	AKAP10	False	0.04329375446940124	0.21387	False
ENSG00000108602	ALDH3A1	False	0.07883104957935963	0.53968	False
ENSG00000108604	SMARCD2	False	0.1850055145918136	0.26683	False
ENSG00000108622	ICAM2	False	0.4924338095655083	0.47796	False
ENSG00000108639	SYNGR2	False	0.1316626515897095	0.16724	False
ENSG00000108641	B9D1	False	0.01681628575515609	0.45019	False
ENSG00000108651	UTP6	False	0.19686150799080238	0.37708	False
ENSG00000108654	DDX5	False	0.031188851845640356	0.38015	False
ENSG00000108666	C17orf75	False	0.009559407420936375	0.10269	False
ENSG00000108669	CYTH1	False	0.0228374546064517	0.073399	False
ENSG00000108671	PSMD11	False	0.2954356944147736	0.31697	False
ENSG00000108679	LGALS3BP	False	0.21021313240060446	0.091199	False
ENSG00000108684	ASIC2	False	0.717532069978863	0.10612	False
ENSG00000108700	CCL8	False	0.190386460050872		False
ENSG00000108733	PEX12	True	0.23381110299238447	0.36941	False
ENSG00000108759	KRT32	False	0.14610525706891522	0.35636	False
ENSG00000108771	DHX58	False	0.2742322334026319	0.15357	False
ENSG00000108773	KAT2A	False	0.0062093347443610974	0.06695	False
ENSG00000108774	RAB5C	True	0.518974346099109	0.1917	False
ENSG00000108784	NAGLU	True	0.0011716381102612652	0.043291	False
ENSG00000108786	HSD17B1	False	0.046522159821491264	0.29424	False
ENSG00000108788	MLX	False	0.449424491154088	0.51323	False
ENSG00000108797	CNTNAP1	True	0.026404837554708675	0.20511	False
ENSG00000108798	ABI3	False	0.09576304339090798	0.35051	False
ENSG00000108799	EZH1	False	0.2594126337030132	0.16104	False
ENSG00000108813	DLX4	False	0.023817008265201892	0.0022445	False
ENSG00000108819	PPP1R9B	False	0.018896126376884006	0.0095727	False
ENSG00000108821	COL1A1	False	0.16198001729707448	0.38195	False
ENSG00000108823	SGCA	False	0.3081397539294178	0.56576	False
ENSG00000108826	MRPL27	False	0.8197552605398899	0.15674	False
ENSG00000108828	VAT1	False	0.555974399384829	0.56028	False
ENSG00000108829	LRRC59	False	0.0013404005025187135	0.12861	False
ENSG00000108830	RND2	False	0.11078851328233441	0.06429	False
ENSG00000108839	ALOX12	False	0.5132681685795648	0.10664	False
ENSG00000108840	HDAC5	False	0.01105406416557128	0.22635	False
ENSG00000108846	ABCC3	False	0.24172716799688984	0.12614	False
ENSG00000108848	LUC7L3	False	0.033016289319251844		False
ENSG00000108849	PPY	False	0.07312658572877587	0.57578	False
ENSG00000108852	MPP2	False	0.11024532634087382	0.51381	False
ENSG00000108854	SMURF2	False	0.26848416046467355	0.15724	False
ENSG00000108861	DUSP3	False	0.8461179250626264	0.35195	False
ENSG00000108878	CACNG1	False	0.0013264777018760481	0.07646	False
ENSG00000108883	EFTUD2	True	0.0036072863552087326	0.09098	False
ENSG00000108924	HLF	False	0.0738942285704813	0.013888	False
ENSG00000108932	SLC16A6	False	0.22472987119253748	0.358	False
ENSG00000108946	PRKAR1A	False	0.1464262023111643	0.39568	False
ENSG00000108947	EFNB3	False	0.021437301112024885	0.1248	False
ENSG00000108950	FAM20A	False	0.439546967269115	0.10964	False
ENSG00000108960	MMD	False	0.1143048067195561	0.015462	False
ENSG00000108961	RANGRF	False	0.06304970070824199	0.23286	False
ENSG00000108984	MAP2K6	False	0.07631890981736307	0.97476	False
ENSG00000109016	DHRS7B	False	0.18231371957120854	0.05137	False
ENSG00000109046	WSB1	False	0.011851052780081155	0.01274	False
ENSG00000109047	RCVRN	False	0.2054425422820352	0.22234	False
ENSG00000109061	MYH1	False	0.07222819708469168	0.079743	False
ENSG00000109062	NHERF1	False	0.016052564038302707	0.40058	False
ENSG00000109063	MYH3	False	0.014959074338516506	0.015231	False
ENSG00000109065	NAT9	False	0.0004425258141186233	0.0041597	False
ENSG00000109066	TMEM104	False	0.0015446303392926395	0.47955	False
ENSG00000109072	VTN	False	0.14457848953930413	0.55961	False
ENSG00000109079	TNFAIP1	False	0.18049785116367897	0.090897	False
ENSG00000109083	IFT20	False	0.060467500827998975		False
ENSG00000109084	TMEM97	False	0.46322569311799855	0.38871	False
ENSG00000109089	CDR2L	False	0.3556664971151916	0.32038	False
ENSG00000109099	PMP22	False	0.4548855209539854	0.27931	False
ENSG00000109101	FOXN1	False	0.07525240058090943	0.28866	False
ENSG00000109103	UNC119	False	0.09144728344577897	0.029874	False
ENSG00000109107	ALDOC	False	0.56337640760393	0.19014	False
ENSG00000109111	SUPT6H	False	0.41125215696239903	0.10866	False
ENSG00000109113	RAB34	False	0.0927508379157906	0.058346	False
ENSG00000109118	PHF12	False	0.01946561611524942	0.2045	False
ENSG00000109132	PHOX2B	False	0.015935859466135148	0.22305	False
ENSG00000109133	TMEM33	False	0.338477908951863	0.36098	False
ENSG00000109158	GABRA4	True	0.04848281978702344	0.14436	False
ENSG00000109163	GNRHR	False	0.018956718493446722	0.3739	False
ENSG00000109171	SLAIN2	False	0.2609350075291853	0.62922	False
ENSG00000109180	OCIAD1	False	0.013624606797499854	0.038236	False
ENSG00000109181	UGT2B10	False	0.5833576070435473	0.48295	False
ENSG00000109182	CWH43	False	0.5523421860521356	0.19975	False
ENSG00000109184	DCUN1D4	False	0.20907509573433394	0.1443	False
ENSG00000109189	USP46	False	0.0458044501387768	0.22712	False
ENSG00000109193	SULT1E1	False	0.1051642373638429	0.029992	False
ENSG00000109205	ODAM	False	0.7891847236234304	0.3273	False
ENSG00000109208	SMR3A	False	0.006011271856785942		False
ENSG00000109255	NMU	False	0.2493516244906494	0.14427	False
ENSG00000109272	PF4V1	False	0.520221477604599	0.11108	False
ENSG00000109320	NFKB1	False	0.06827974612071011	0.098617	False
ENSG00000109321	AREG	False	0.3435887327764609	0.12264	False
ENSG00000109323	MANBA	True	0.10516945433646142	0.40164	False
ENSG00000109339	MAPK10	False	0.2261414157215698	0.040565	False
ENSG00000109381	ELF2	False	0.505573432977807	0.29689	False
ENSG00000109424	UCP1	False	0.0831753329539406	0.2317	False
ENSG00000109436	TBC1D9	False	0.1417961680321057	0.38015	False
ENSG00000109445	ZNF330	False	0.4052275057735315	0.15451	False
ENSG00000109452	INPP4B	False	0.5259753062463763	0.2524	False
ENSG00000109458	GAB1	False	0.5541587798071381	0.7172	False
ENSG00000109466	KLHL2	False	0.3482321772574155	0.3102	False
ENSG00000109472	CPE	False	0.7310745805690864	0.34564	False
ENSG00000109501	WFS1	False	0.002647632973001292	0.50379	False
ENSG00000109511	ANXA10	False	0.2709692562744648	0.63085	False
ENSG00000109519	GRPEL1	False	0.42824684229965326	0.4175	False
ENSG00000109534	GAR1	False	0.020021918113172412		False
ENSG00000109536	FRG1	False	0.1460364607568495	0.17553	False
ENSG00000109572	CLCN3	True	0.01570207193317317	0.072983	False
ENSG00000109576	AADAT	False	0.2375216131566644	0.098631	False
ENSG00000109586	GALNT7	False	0.058480889203074864	0.26558	False
ENSG00000109606	DHX15	False	0.010249387337395463	0.083358	False
ENSG00000109610	SOD3	False	0.12326087088195065	0.25437	False
ENSG00000109618	SEPSECS	True	0.7894143997985718	0.60689	False
ENSG00000109625	CPZ	False	0.016936726169975404	0.35292	False
ENSG00000109654	TRIM2	False	0.05058516147306773	0.28329	False
ENSG00000109667	SLC2A9	False	0.2928051230821249	0.53893	False
ENSG00000109670	FBXW7	True	0.47061547152729866	0.032418	False
ENSG00000109674	NEIL3	False	0.3199493311242113	0.28471	False
ENSG00000109680	TBC1D19	False	0.0010216769233421803		False
ENSG00000109684	CLNK	False	0.2916882438000455	0.36508	False
ENSG00000109685	NSD2	False	0.006173923973357002	0.058659	False
ENSG00000109686	SH3D19	False	0.0221113337520936	0.00028474	False
ENSG00000109689	STIM2	False	0.0018257487498165954	0.34995	False
ENSG00000109705	NKX3-2	False	0.009981127758921935	0.0014406	False
ENSG00000109736	MFSD10	False	0.08380950206765195	0.060948	False
ENSG00000109738	GLRB	False	0.030437582921972194	0.28921	False
ENSG00000109743	BST1	False	0.038492147970640274	0.38748	False
ENSG00000109756	RAPGEF2	True	0.040184933793091175	0.029808	False
ENSG00000109758	HGFAC	False	0.37736890479523616	0.16637	False
ENSG00000109762	SNX25	False	0.028648888213719106	0.14629	False
ENSG00000109771	LRP2BP	False	0.34998574191854165	0.51936	False
ENSG00000109775	UFSP2	True	0.17774540940717803	0.55109	False
ENSG00000109787	KLF3	False	0.5429092911630797	0.53729	False
ENSG00000109790	KLHL5	False	0.19705328941191835	0.20092	False
ENSG00000109794	FAM149A	False	0.12353619390457221	0.019635	False
ENSG00000109805	NCAPG	False	0.0067985611189233	0.10525	False
ENSG00000109814	UGDH	True	0.4130548633192468	0.33466	False
ENSG00000109819	PPARGC1A	False	0.49777891426733956	0.22033	False
ENSG00000109832	DDX25	False	0.35543218703409724	0.027756	False
ENSG00000109846	CRYAB	False	0.13567393126315505	0.18245	False
ENSG00000109854	HTATIP2	False	0.2536845751248353	0.56679	False
ENSG00000109861	CTSC	False	0.13397405858976533	0.016519	False
ENSG00000109881	CCDC34	False	0.5786895785306406	0.13106	False
ENSG00000109906	ZBTB16	False	0.14643213441389097	0.14414	False
ENSG00000109911	ELP4	False	0.422841279596221	0.50437	False
ENSG00000109917	ZPR1	False	0.17090515117278648	0.41433	False
ENSG00000109919	MTCH2	False	0.046235466956981636	0.049108	False
ENSG00000109920	FNBP4	False	0.3063000523378072	0.15106	False
ENSG00000109927	TECTA	False	0.002487562355393429	0.38707	False
ENSG00000109929	SC5D	False	0.17450849003602997	0.064786	False
ENSG00000109943	CRTAM	False	0.030360494701980725	0.037316	False
ENSG00000109944	JHY	False	0.10859927362544192	0.52665	False
ENSG00000109956	B3GAT1	False	0.4712125656005415	0.36238	False
ENSG00000109971	HSPA8	False	0.03442246267786159	0.25217	False
ENSG00000109991	P2RX3	False	0.04366041472945651	0.51998	False
ENSG00000110002	VWA5A	False	0.1470483405723833	0.30497	False
ENSG00000110011	DNAJC4	False	0.5788803079125051	0.43566	False
ENSG00000110013	SIAE	False	0.09414952436053717	0.036586	False
ENSG00000110025	SNX15	False	0.30972084443109327	0.27235	False
ENSG00000110031	LPXN	False	0.4226971488647594	0.35015	False
ENSG00000110042	DTX4	False	0.04039070334158051	0.48788	False
ENSG00000110046	ATG2A	False	0.1329950375239166	0.024334	False
ENSG00000110047	EHD1	False	0.10600050471426248	0.27507	False
ENSG00000110048	OSBP	False	0.29529752533920606	0.20484	False
ENSG00000110057	UNC93B1	False	0.382885643928826	0.46873	False
ENSG00000110060	PUS3	True	0.10424144267193505	0.30943	False
ENSG00000110063	DCPS	False	0.08021423311760492	0.12752	False
ENSG00000110066	KMT5B	True	0.01866024218634673	0.0077828	False
ENSG00000110074	FOXRED1	True	0.24447996925851284	0.050445	False
ENSG00000110075	PPP6R3	False	0.25184106889451097	0.0845	False
ENSG00000110076	NRXN2	False	0.01151861590214188	0.036281	False
ENSG00000110077	MS4A6A	False	0.26095946090109373	0.080708	False
ENSG00000110079	MS4A4A	False	0.002805472813931378	0.21049	False
ENSG00000110080	ST3GAL4	False	0.2833439263668281	0.1745	False
ENSG00000110090	CPT1A	False	0.33613348417309113	0.6094	False
ENSG00000110092	CCND1	False	0.03053043313665765	0.25148	False
ENSG00000110104	CCDC86	False	0.38849113045694683	0.38899	False
ENSG00000110107	PRPF19	False	0.07428453111051826	0.59473	False
ENSG00000110108	TMEM109	False	0.17183279529790269	0.59208	False
ENSG00000110148	CCKBR	False	0.5295884041057686	0.22434	False
ENSG00000110169	HPX	False	0.0356426245406112	0.040484	False
ENSG00000110171	TRIM3	False	0.00015611740833366877	0.037741	False
ENSG00000110172	CHORDC1	False	0.5732009031677211	0.01817	False
ENSG00000110195	FOLR1	True	0.24194667747336376	0.21088	False
ENSG00000110200	ANAPC15	False	0.11621186801515825	0.50314	False
ENSG00000110203	FOLR3	False	0.3214714876749674	0.36029	False
ENSG00000110218	PANX1	False	0.23355568566890478	0.60164	False
ENSG00000110237	ARHGEF17	False	0.2919052752118328	0.25388	False
ENSG00000110243	APOA5	False	0.24108140151640345	0.16958	False
ENSG00000110244	APOA4	False	0.10038327244666095	0.22905	False
ENSG00000110245	APOC3	False	3.960543031510011e-07	0.21608	False
ENSG00000110274	CEP164	False	0.06637105322889558	0.24436	False
ENSG00000110315	RNF141	False	0.17408427258108466	0.27895	False
ENSG00000110318	CEP126	False	0.24330094793077092	0.2064	False
ENSG00000110321	EIF4G2	False	0.28059611029269244		False
ENSG00000110324	IL10RA	False	0.2294429837127048		False
ENSG00000110328	GALNT18	False	0.05159560469104636	0.44658	False
ENSG00000110330	BIRC2	False	0.14309002115606195	0.22112	False
ENSG00000110344	UBE4A	False	0.02204017327114845	0.29355	False
ENSG00000110367	DDX6	False	0.06948801849440402	0.059066	False
ENSG00000110375	UPK2	False	0.3171166574279174	0.12192	False
ENSG00000110395	CBL	False	0.3238043476291636	0.30762	False
ENSG00000110400	NECTIN1	False	0.03548230251680252	0.36085	False
ENSG00000110422	HIPK3	False	0.0009073796032549042	0.13137	False
ENSG00000110429	FBXO3	False	0.14677449418400879	0.4661	False
ENSG00000110435	PDHX	True	0.5100860852367058	0.1442	False
ENSG00000110436	SLC1A2	True	0.5616416582761743	0.10659	False
ENSG00000110442	COMMD9	False	0.28566806957638574	0.1309	False
ENSG00000110446	SLC15A3	False	0.1437876675599327	0.030166	False
ENSG00000110448	CD5	False	0.24914626410302082	0.21937	False
ENSG00000110455	ACCS	False	0.11970061386798754	0.4671	False
ENSG00000110484	SCGB2A2	False	0.6798318935226313	0.71974	False
ENSG00000110492	MDK	False	0.17609744402649513	0.12566	False
ENSG00000110497	AMBRA1	False	0.08180290695266204	0.16652	False
ENSG00000110514	MADD	True	0.6296820779640853	0.17578	False
ENSG00000110536	PTPMT1	True	0.05577732388917811	0.20536	False
ENSG00000110583	NAA40	False	0.015162665072424062	0.2997	False
ENSG00000110628	SLC22A18	False	0.2805142466063369	0.12628	False
ENSG00000110651	CD81	False	0.483039025429301	0.098252	False
ENSG00000110660	SLC35F2	False	0.7371988360099923	0.35116	False
ENSG00000110665	C11orf21	False	0.040495241428560154	0.1272	False
ENSG00000110675	ELMOD1	False	0.5898460120037397	0.4385	False
ENSG00000110680	CALCA	False	0.5217731222678398	0.50455	False
ENSG00000110693	SOX6	False	0.12023182269617655	0.13833	False
ENSG00000110696	C11orf58	False	0.6602826361870536	0.32349	False
ENSG00000110697	PITPNM1	False	0.7801991218468787	0.21362	False
ENSG00000110711	AIP	False	0.4667458023983122	0.18638	False
ENSG00000110713	NUP98	False	0.05182814095068079	0.010409	False
ENSG00000110717	NDUFS8	True	0.20500152548230957	0.34785	False
ENSG00000110719	TCIRG1	False	0.005369107655901121	0.35452	False
ENSG00000110721	CHKA	True	0.08481940361362661	0.012637	False
ENSG00000110723	EXPH5	False	0.2187200648773756	0.30788	False
ENSG00000110756	HPS5	False	0.27550876715813016	0.11287	False
ENSG00000110768	GTF2H1	False	0.01802733614601604	0.31708	False
ENSG00000110777	POU2AF1	False	0.2775606823750885		False
ENSG00000110786	PTPN5	False	0.011417838474242048	0.41213	False
ENSG00000110799	VWF	False	0.043971005738401625	0.12947	False
ENSG00000110801	PSMD9	False	0.011698552528002958	0.27984	False
ENSG00000110811	P3H3	False	0.40671269534940163	0.34516	False
ENSG00000110841	PPFIBP1	True	0.4002643390646827	0.10218	False
ENSG00000110844	PRPF40B	False	0.00018106416227587095	0.0015132	False
ENSG00000110848	CD69	False	0.02712092476036711	0.32836	False
ENSG00000110851	PRDM4	False	0.12664342233061815	0.49696	False
ENSG00000110852	CLEC2B	False	0.07605397763451702	0.52811	False
ENSG00000110871	COQ5	False	0.3744275257318401	0.36057	False
ENSG00000110876	SELPLG	False	0.3170206299248943	0.10226	False
ENSG00000110880	CORO1C	False	9.601554787900813e-05	0.13893	False
ENSG00000110881	ASIC1	False	0.31160295616763567	0.029797	False
ENSG00000110887	DAO	False	0.2610485406092719	0.18416	False
ENSG00000110888	CAPRIN2	False	0.2481874249426022	0.13049	False
ENSG00000110900	TSPAN11	False	0.2955220233690574	0.36394	False
ENSG00000110906	KCTD10	False	0.24539570935211266	0.050381	False
ENSG00000110911	SLC11A2	False	0.1696471097349166	0.20615	False
ENSG00000110917	MLEC	False	0.5059386351946018	0.63131	False
ENSG00000110921	MVK	False	0.18793994002304268	0.53786	False
ENSG00000110925	CSRNP2	False	0.7152879165330028	0.3785	False
ENSG00000110931	CAMKK2	False	0.39883646807141265	0.40066	False
ENSG00000110934	BIN2	False	0.08751305547530443	0.23887	False
ENSG00000110944	IL23A	False	0.007996774987702697	0.1315	False
ENSG00000110955	ATP5F1B	False	0.3347161754822946	0.10697	False
ENSG00000110975	SYT10	False	0.1803890332115283	0.40483	False
ENSG00000110987	BCL7A	False	0.08854169976305151	0.12987	False
ENSG00000111011	RSRC2	False	0.724139096730409		False
ENSG00000111012	CYP27B1	False	0.05142617722658581	0.45854	False
ENSG00000111046	MYF6	False	0.24313782376434506	0.20953	False
ENSG00000111049	MYF5	False	0.27771181700734676	0.56486	False
ENSG00000111052	LIN7A	False	0.0023424128651284085	0.37423	False
ENSG00000111057	KRT18	False	0.09130551738449459	0.34399	False
ENSG00000111058	ACSS3	False	0.41994926819104883	0.3677	False
ENSG00000111077	TNS2	False	0.004576102913099975	0.22088	False
ENSG00000111087	GLI1	False	0.003846844470056042	0.33467	False
ENSG00000111110	PPM1H	False	0.051780255984033755	0.030797	False
ENSG00000111142	METAP2	False	0.2858291795061387	0.31651	False
ENSG00000111144	LTA4H	False	0.4021549107015046	0.36813	False
ENSG00000111145	ELK3	False	0.3607502847345486	0.33371	False
ENSG00000111181	SLC6A12	False	0.1730936006741028	0.11986	False
ENSG00000111186	WNT5B	False	0.355396945100677	0.034522	False
ENSG00000111199	TRPV4	False	0.10260090575285878	0.1827	False
ENSG00000111203	ITFG2	False	0.1626820605244218	0.30781	False
ENSG00000111206	FOXM1	False	0.8062160864679879	0.59716	False
ENSG00000111218	PRMT8	False	0.004446154656431576	0.0055242	False
ENSG00000111224	PARP11	False	0.2601790568404406	0.16059	False
ENSG00000111229	ARPC3	False	0.17666427332137088	0.14195	False
ENSG00000111231	GPN3	False	0.018206913341344205	0.15548	False
ENSG00000111237	VPS29	False	0.48202144053372487		False
ENSG00000111241	FGF6	False	0.11749381238975361	0.090298	False
ENSG00000111245	MYL2	False	0.04519475230141814	0.0049636	False
ENSG00000111247	RAD51AP1	False	0.2694108125802031	0.15683	False
ENSG00000111249	CUX2	True	0.05739461766610211	0.0082818	False
ENSG00000111252	SH2B3	False	0.5920664862278187	0.14394	False
ENSG00000111254	AKAP3	False	0.09412387240643735	0.042959	False
ENSG00000111261	MANSC1	False	0.018445606561247118	0.68135	False
ENSG00000111262	KCNA1	True	0.002836823848104229	0.00010731	False
ENSG00000111266	DUSP16	False	0.14617959558779595	0.046459	False
ENSG00000111271	ACAD10	False	0.3071636156573816	0.17391	False
ENSG00000111275	ALDH2	False	0.5395641719711561	0.26185	False
ENSG00000111276	CDKN1B	False	0.0054689908942120976	0.19346	False
ENSG00000111291	GPRC5D	False	0.013006435716740589	0.0078007	False
ENSG00000111300	NAA25	False	0.03403947853933	0.18354	False
ENSG00000111305	GSG1	False	0.6560930887584804	0.21135	False
ENSG00000111319	SCNN1A	False	0.19460350175578073	0.078735	False
ENSG00000111321	LTBR	False	0.04706231544404475	0.038755	False
ENSG00000111325	OGFOD2	False	0.3975293608839092	0.52277	False
ENSG00000111331	OAS3	False	0.12474637913181125	0.031243	False
ENSG00000111335	OAS2	False	0.3723683066834507	0.47273	False
ENSG00000111339	ART4	False	0.31707638865183935	0.093227	False
ENSG00000111341	MGP	False	0.11038193144908119	0.044043	False
ENSG00000111344	RASAL1	False	0.18645363379679583	0.19329	False
ENSG00000111348	ARHGDIB	False	0.47772435156471693	0.14596	False
ENSG00000111358	GTF2H3	False	0.5417599752339433	0.21328	False
ENSG00000111361	EIF2B1	True	0.5278652026910292	0.035558	False
