Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,SCHEMA p-value
ENSG00000099365,STX1B,meta,57,0.7292880249348838,0.6470857667019849,0.6462622820023769,0.9444682931067152,0.09267815564617862,0.9152952395204126,1.0
ENSG00000099377,HSD3B7,meta,145,0.4642165153958805,0.5976468488199649,0.8887388923691962,0.1545069020805006,0.007258423114454617,0.9274195773064398,0.842
ENSG00000099381,SETD1A,meta,627,0.1773424579390412,0.9741381779766857,0.04981229939628863,4.375779641584344e-09,0.026184569990959382,1.101331766204704e-06,2e-12
ENSG00000099385,BCL7C,meta,85,0.2714051701264335,0.30054645488145204,0.10089978056929048,0.908844735213987,0.12270050948055874,0.30320687127356066,0.47
ENSG00000099622,CIRBP,meta,56,0.5287985318033297,0.020287514255853553,0.5789816206656739,0.579223509178683,0.02109615203592303,0.1833457090474444,1.0
ENSG00000099625,CBARP,meta,72,0.15861276161798119,0.37117485067588984,0.9276967290963442,0.9025445328247199,0.08807756169701034,0.5804898285099798,0.798
ENSG00000099769,IGFALS,meta,158,0.08600785770551961,0.6630254577689478,0.36864787015900935,0.3282723169583104,0.12084073124258309,0.4635952354837145,0.729
ENSG00000099783,HNRNPM,meta,233,0.05734675707272408,0.5838852182126024,0.33310008680958425,,2.545915302876961e-08,0.147295383456159,0.293
ENSG00000099785,MARCHF2,meta,104,0.4572356001524557,0.14035741467149593,0.7178281264944824,0.5448239226907361,0.41459573893344603,0.6026244476792195,0.653
ENSG00000099795,NDUFB7,meta,47,0.7358472310892172,0.8157575880336598,0.6177189842822529,0.49283297257426906,0.7026065882507015,0.9758795637212623,1.0
ENSG00000099797,TECR,meta,104,0.5758577145067925,0.7861255508861833,0.11444374530449161,0.7211317464133057,0.018003958405694635,0.5988089938549579,0.166
ENSG00000099800,TIMM13,meta,34,0.9029132453338118,0.005662902430708068,0.29590123532502716,0.5327011135279058,0.41406779876593913,0.07668699563012128,1.0
ENSG00000099804,CDC34,meta,64,0.3239671428943579,0.307642521193459,0.21794067990395566,0.30116260995325844,0.6631330188605054,0.19759320029466884,0.334
ENSG00000099810,MTAP,meta,132,0.38546582243547955,0.1612779428424741,0.3136646511101481,0.8802083654543316,0.7156491081199361,0.5439011461456231,0.197
ENSG00000099812,MISP,meta,340,0.3325691349639728,0.9075950281107174,0.4399292397664254,0.41548179992943723,6.651249732739621e-05,0.6762414365812646,1.0
ENSG00000099814,CEP170B,meta,321,0.344975027458005,0.6832845017796718,1.4176622218994843e-05,0.017053603065517727,7.17757057399562e-13,0.6203628184127561,0.555
ENSG00000099817,POLR2E,meta,104,0.09667448916711927,0.28074036707039657,0.13568080569479057,0.007085136103651738,0.02376044430128595,0.022773284434046213,0.037
ENSG00000099821,POLRMT,meta,446,0.19338566496574838,0.5017315827450215,0.3799615124648589,0.3463813968439362,1.3689372641093237e-09,0.02684457132400365,0.00212
ENSG00000099822,HCN2,meta,178,0.014775468978799734,0.5611857403171889,0.300775117178068,0.1714637520404425,0.4945709943934351,0.08786430977866817,0.13
ENSG00000099834,CDHR5,meta,383,0.5617573111650851,0.4417490608949124,0.7915769671593442,0.2599101687277166,1.1067627985611696e-05,0.7054518441218851,0.913
ENSG00000099840,IZUMO4,meta,147,0.9706310635882162,0.4407887607679487,0.10966811598429652,0.007990287300668288,0.0038292798803140483,0.030501241755093826,1.0
ENSG00000099849,RASSF7,meta,130,0.4385576212987954,0.5125779087302788,0.1576133112670761,0.0008100568136734751,0.282422445869275,0.17601039492567205,0.184
ENSG00000099860,GADD45B,meta,41,0.35198258422492523,0.11414412702149057,0.4167699779761057,0.5267840483563837,0.8697254033773363,0.6090066673769892,0.946
ENSG00000099864,PALM,meta,97,0.40872138871609853,0.3969759591617399,0.6807506747420979,0.8646888854034439,0.05757750905123039,0.729280356925498,1.0
ENSG00000099866,MADCAM1,meta,58,0.0254862983024078,0.029708857268937714,0.28438701110723225,0.8621211821037973,0.08142021578774851,0.055724700461671474,1.0
ENSG00000099875,MKNK2,meta,151,0.5286734500009151,0.9666791717756724,0.05453223855290186,0.27815830341235265,0.05318568066259051,0.36367371981032287,1.0
ENSG00000099889,ARVCF,meta,294,0.22115511436237986,0.7909850044398984,0.3698298292162391,0.02149811802619376,0.09984938531495352,0.4913508325894691,0.477
ENSG00000099899,TRMT2A,meta,254,0.9887992669814857,0.18024597918002228,0.9686430648042063,0.002262218801359217,0.12425010488660929,0.3630248803711406,0.623
ENSG00000099901,RANBP1,meta,50,0.11726050693884979,0.18896837993281107,0.6674428735028275,0.563560133893654,0.015447566895640693,0.27573362013428676,0.936
ENSG00000099904,ZDHHC8,meta,231,0.7860343742843078,0.5981531910823179,0.03334707207300358,0.05576959236867373,0.33405158739864804,0.2420282024132954,0.281
ENSG00000099910,KLHL22,meta,187,0.7167961992111331,0.6218224123381919,0.10475925826402989,0.10569707747936952,0.30178241576946907,0.49663430682927223,1.0
ENSG00000099917,MED15,meta,209,0.7213804517632791,0.13542611076048341,0.03759978499401893,0.006368828394754295,0.40548790087578346,0.04452088232701566,0.123
ENSG00000099937,SERPIND1,meta,231,0.7434406941489877,0.6740173247495129,0.8132934948251368,0.0510958296466856,0.05181091861962209,0.9675803968369071,0.559
ENSG00000099940,SNAP29,meta,129,0.5898208567072436,0.23586581116559163,0.4088930161372841,0.6406898233619105,0.23912574059700306,0.7481071027330837,1.0
ENSG00000099942,CRKL,meta,99,0.4358362532287151,0.6105870248639418,0.9034651366790002,0.4703338624140124,0.16701692008057067,0.9086452393779479,0.173
ENSG00000099949,LZTR1,meta,408,0.09654054559079482,0.7062601173625878,0.9559159689368595,0.018033031623487784,4.477120352109996e-05,0.561555635158587,0.474
ENSG00000099953,MMP11,meta,190,0.18138079635727056,0.73163050916354,0.7645453862386051,0.002385142718083463,0.3625950145406184,0.3564878629309526,0.0722
ENSG00000099956,SMARCB1,meta,56,0.7124127742864892,0.22166528130624932,0.37410353802419827,0.0134235029036452,0.2782150545687704,0.1567698625014444,0.0633
ENSG00000099957,P2RX6,meta,115,0.9070518077765815,0.47048236749025674,0.09180738029589582,0.37496162758159357,0.0030149921105255247,0.40383476860926076,0.416
ENSG00000099958,DERL3,meta,69,0.9978310603774252,0.8051862112228725,0.2265229395220591,0.07062774394970049,0.28703233213798496,0.38765982798289966,0.644
ENSG00000099960,SLC7A4,meta,293,0.8458775977683202,0.551830319978782,0.04459256839110758,0.25708557838820234,0.0001160591498952651,0.23627303806852837,0.573
ENSG00000099968,BCL2L13,meta,171,0.9917182053072457,0.24658233862627166,0.16215413729816133,0.9765227646185222,0.6803277470829847,0.5110961022601512,1.0
ENSG00000099985,OSM,meta,93,0.8614980716369723,0.9660372596154174,0.5204065506720895,0.19393589768675457,0.8499568821548884,0.8259977561266189,0.495
ENSG00000099991,CABIN1,meta,777,0.8202470213134421,0.5667555980939704,0.20605547369161145,0.019580038573165287,4.18260374993293e-06,0.7421046988758118,0.766
ENSG00000099992,TBC1D10A,meta,73,0.22117551624714574,0.1312469685545561,0.0021472927472872684,0.5529985527942428,0.9711564735202144,0.009986433064269568,0.605
ENSG00000099994,SUSD2,meta,379,0.11568899261923307,0.6663295201771304,0.696160363999822,0.00061170845205207,0.020330397396866214,0.30459704979473634,0.72
ENSG00000099995,SF3A1,meta,142,0.2753615542693325,0.4478719642424336,0.4689005406596387,0.33760158004527696,0.07228405910658947,0.7502596693213337,0.602
ENSG00000099998,GGT5,meta,155,0.8039754627568765,0.4228084646142346,0.02556852121735998,0.19304120088210325,0.2637248681248143,0.2342590663371448,0.561
ENSG00000099999,RNF215,meta,106,0.8285602665947114,0.43546925787727775,0.0684339239602521,0.0835773757421762,0.519372979292662,0.29414672818369747,0.656
ENSG00000100003,SEC14L2,meta,155,0.5309548054321442,0.2512289882733995,0.8819537507068607,0.403092903428656,0.0015134430238731647,0.645045176037047,0.436
ENSG00000100012,SEC14L3,meta,174,0.8683128833151627,0.9120672477495113,0.9878033431441212,0.9447970167895685,0.506818638362668,0.49696146760998705,0.778
ENSG00000100014,SPECC1L,meta,369,0.4541360664398515,0.044460779549691486,0.4458097888371245,0.21429369587891492,0.06998125549268774,0.2925473702399698,0.596
ENSG00000100023,PPIL2,meta,198,0.21591384296084554,0.6621825232266947,0.7350852968053458,0.12798970077686717,0.05577609302181614,0.7388151974491827,0.38
ENSG00000100024,UPB1,meta,206,0.6810382921608971,0.7284455579716749,0.12338647225401944,0.44306891090159284,7.602149695199357e-08,0.06238514554769107,0.0202
ENSG00000100027,YPEL1,meta,27,0.7948934094561262,0.6222034442382476,0.09268504074258423,0.013638761296803371,0.11872605806483985,0.07516801755618141,0.326
ENSG00000100029,PES1,meta,223,0.35301403997338787,0.8038033114004539,0.9498889171264735,0.3270526222462452,0.38256240109095196,0.9082575052160899,0.489
ENSG00000100030,MAPK1,meta,27,0.7643973908964641,0.6897538815147466,0.8121205424436679,0.06065642545399993,0.35208735879648445,0.5434638088218604,0.174
ENSG00000100034,PPM1F,meta,122,0.9306388471070347,0.17847883462279981,0.6053990480100211,0.24501660058924563,0.5790493434812878,0.6656734470171364,1.0
ENSG00000100036,SLC35E4,meta,154,0.47223738500190704,0.38440959365535265,0.17131451694861866,0.015020009443367508,0.11480914478519295,0.45419637604432106,0.595
ENSG00000100038,TOP3B,meta,256,0.7332278320567234,0.08974924957368172,0.8680541715000683,0.5529506136376552,0.0023858119898674196,0.5012703211644164,0.657
ENSG00000100053,CRYBB3,meta,99,0.3952886860113507,0.41804552597611144,0.39635595936453694,0.5839431104289481,0.0011355993166906858,0.2808249458949963,0.16
ENSG00000100055,CYTH4,meta,146,0.586112967187294,0.22836556646816972,0.6150503521390649,0.7065135618522034,0.0012872094519328484,0.3748860449764407,0.046
ENSG00000100056,ESS2,meta,175,0.9861368268965838,0.4636466650856752,0.8170676710711806,0.615756209768783,0.000849094969627649,0.8266484727367489,0.836
ENSG00000100060,MFNG,meta,131,0.1204593417685401,0.792980086296505,0.8079376738152049,0.9123382729059912,0.0001849811554660726,0.24615957497991794,0.371
ENSG00000100065,CARD10,meta,240,0.43123391569690395,0.8104659204022221,0.5205762330366281,0.18052432111942177,0.0048362740698483534,0.8928955141617213,0.74
ENSG00000100075,SLC25A1,meta,100,0.4659672003605092,0.7256483361406265,0.03491030983038049,0.9767640164915152,0.04786945430941744,0.1577367331434821,0.699
ENSG00000100077,GRK3,meta,166,0.05889643241182249,0.4144169310133672,0.8197156628404128,0.02213439432765581,0.5015924764226579,0.19130866923114662,0.611
ENSG00000100078,PLA2G3,meta,217,0.9658519602268841,0.5690170648952644,0.3297156404788322,0.01145205523959826,0.031094274850975642,0.06703316026569056,0.507
ENSG00000100079,LGALS2,meta,62,0.5722160732141355,0.30093905716830366,0.7090009729097108,0.16909789451761356,0.30603919142584735,0.5948277871273353,0.758
ENSG00000100083,GGA1,meta,174,0.4997105182853453,0.8272605512083404,0.11413664194967114,0.2179893140384178,0.594170173113972,0.39708550265588777,0.668
ENSG00000100084,HIRA,meta,254,0.22075255231841656,0.9201262205748194,0.9259648330193817,0.010697269232608098,0.969940321538276,0.2641901950556236,0.263
ENSG00000100092,SH3BP1,meta,181,0.0893003581396333,0.18867224732313687,0.13115720177191298,0.01899443923873606,0.16752527241911283,0.10353484896843912,0.258
ENSG00000100095,SEZ6L,meta,341,0.13298608581456597,0.3489431655537779,0.8162252332601151,0.20801431772039713,0.14556733365202934,0.4754320585697238,1.0
ENSG00000100097,LGALS1,meta,56,0.08930114800328207,0.13644110983110627,0.6615983205364824,0.8444793146007434,0.8750159217315823,0.3439595022256781,0.762
ENSG00000100099,HPS4,meta,326,0.35726488426347414,0.6440191170554486,0.11851530012243107,0.5053339614778656,0.0005847112931785473,0.42312715936507406,0.237
ENSG00000100100,PIK3IP1,meta,70,0.5855453714526218,0.523895932682124,0.44170353117900163,0.07275794495503922,0.11982255735436739,0.76396902850332,0.0477
ENSG00000100101,ENSG00000100101,meta,80,0.5886594838572871,0.9649196272410131,0.44502788921773284,0.03779143124132326,0.8054319607207974,0.5443655956203679,0.173
ENSG00000100104,SRRD,meta,123,0.24578392963166507,0.8593298200766234,0.8252895869722275,0.5189154282919144,0.005132088268288215,0.712938504877696,1.0
ENSG00000100105,PATZ1,meta,197,0.9869264754857432,0.599391366094291,0.04598452070690609,1.9043510682574466e-05,0.008677577491681715,0.0014381536598929879,0.00189
ENSG00000100106,TRIOBP,meta,892,0.2575915183885735,0.26521144936365976,0.9169615027741083,0.6816553580681984,0.7255237571469537,0.7087608546040389,0.457
ENSG00000100109,TFIP11,meta,332,0.8232062594313571,0.24453819683553263,0.4231145010818792,0.01634064781417118,0.031046727780058573,0.6292970802488878,0.974
ENSG00000100116,GCAT,meta,157,0.6635386718930327,0.6305295497451744,0.2033700842205374,0.026443919795280307,0.18627336190649765,0.480864774348585,0.642
ENSG00000100121,GGTLC2,meta,52,0.7759466305879621,0.7569915113263785,0.3759071541869724,0.18726834868358602,0.8174932614717572,0.672310556578984,0.719
ENSG00000100122,CRYBB1,meta,114,0.33524350245167156,0.8001241715995581,0.141960863513277,0.15763499670487674,0.2074119876291991,0.4898311229849879,0.441
ENSG00000100124,ANKRD54,meta,74,0.3751793281451328,0.9421642043672519,0.9804120155981597,0.0127365706303902,0.9868453721634964,0.4647981948857324,0.025
ENSG00000100129,EIF3L,meta,156,0.3312467184075317,0.27271740248707993,0.8847237212899961,0.30171651433694235,0.21147281706513119,0.5429104135533184,0.355
ENSG00000100139,MICALL1,meta,295,0.7362225838458394,0.692916875515784,0.9855988481286001,0.1129338101807932,0.00034681479125241394,0.9771675039893803,0.411
ENSG00000100142,POLR2F,meta,49,0.6391581313999906,0.1470250521334643,0.8985408013746332,0.44398846869745523,0.48773460126057755,0.6443300401994323,0.214
ENSG00000100146,SOX10,meta,122,0.6671444781925118,0.08133919907330746,0.8868965686004259,0.2608353782639957,0.8673270482483505,0.39636728543133415,0.59
ENSG00000100147,CCDC134,meta,108,0.4441808548012356,0.3988337775310621,0.476848755790093,0.1433541064776847,0.6669766497828746,0.17539711119541654,0.0958
ENSG00000100150,DEPDC5,meta,534,0.5782487667704903,0.5799290916645332,0.5801076678669285,0.04200736507005262,0.151636305290224,0.8334824581521314,0.718
ENSG00000100151,PICK1,meta,134,0.8958931552855061,0.07619744884808644,0.6708269286144679,0.3574916628945891,0.1691506535476719,0.48515174152998575,0.7
ENSG00000100156,SLC16A8,meta,55,0.6412475126533969,0.29647398242721656,0.2827509032432201,0.9214198701040064,0.01508724756645905,0.5708392435239251,0.721
ENSG00000100162,CENPM,meta,85,0.4887673659323223,0.20979219013786393,0.04383674372886307,0.036524379278801755,0.7964928528233003,0.043441869793031766,0.728
ENSG00000100167,SEPTIN3,meta,96,0.8681838819165656,0.6593767870056153,0.037954019149391914,0.2912927548420247,0.08009757281286238,0.29440621474891093,0.201
ENSG00000100170,SLC5A1,meta,222,0.17811013591041974,0.022833722678389196,0.046471371334367434,0.003379927137262541,0.48274472561789883,0.015021928525144546,0.704
ENSG00000100191,SLC5A4,meta,247,0.14359149503027424,0.7213838330228719,0.23321515592413505,0.4326267082993206,1.0384458945864032e-05,0.2739688070762115,0.341
ENSG00000100196,KDELR3,meta,96,0.025951304704036178,0.7245006808540959,0.9198779643546122,0.035724660196595856,0.04622163492503379,0.09643672999009112,0.911
ENSG00000100197,CYP2D6,meta,249,0.2883977093114524,0.6570863555323025,0.9755808882901955,0.0035462045032237637,0.25607406000232524,0.46546291165021103,0.361
ENSG00000100206,DMC1,meta,102,0.014407285661333435,0.9108372458582357,0.6536774578995751,0.2398428890656268,0.03723205081871878,0.007272268746399186,0.197
ENSG00000100207,TCF20,meta,822,0.16135834240497737,0.15716467383082414,0.33387490312733525,0.8424680919533339,0.005288744228340697,0.19955506623218133,0.759
ENSG00000100209,HSCB,meta,76,0.4386668292537935,0.6763749171840009,0.14569243197529916,0.0034622036942707594,0.7423857888961177,0.11538179784643411,0.153
ENSG00000100211,CBY1,meta,46,0.6829981035984054,0.5632740184553773,0.5572377728007047,0.04297077249101207,0.5228742055210973,0.5659500765814189,0.0132
ENSG00000100216,TOMM22,meta,42,0.40951639432719156,0.4233331792948538,0.2049461108248616,,0.808164870617448,0.5764210547412552,
ENSG00000100218,RSPH14,meta,154,0.10357579379810723,0.29008445072942335,0.8554593859459455,0.6628837082841246,0.6996903464781149,0.5333811632778822,0.756
ENSG00000100219,XBP1,meta,62,0.5265013278366395,0.8109651915412676,0.2678132942840266,0.8984622901995472,0.06531959887114526,0.6240225050996211,0.588
ENSG00000100220,RTCB,meta,172,0.5995418931203409,0.7377555605868866,0.815114471576253,0.4681576946673994,0.6469958758231495,0.9297806563388262,0.534
ENSG00000100221,JOSD1,meta,58,0.3642665906626419,0.22905235278272032,0.4822443712879041,0.7938085975395226,0.028087748325409632,0.47495783993904206,0.57
ENSG00000100225,FBXO7,meta,207,0.08140969747084968,0.9378655696520755,0.7673201228789333,0.13490039671692367,0.02960096570636954,0.5020724802341612,1.0
ENSG00000100226,GTPBP1,meta,139,0.9553320097408509,0.35362358321227016,0.13915117996504675,0.17284623890412232,0.5033209052354316,0.5172500216510131,0.0575
ENSG00000100227,POLDIP3,meta,196,0.5678284600973993,0.3511198188433129,0.013145460201110059,0.03109459944706948,0.14540914418752413,0.08139212170390583,0.226
ENSG00000100228,RAB36,meta,109,0.13518588989408212,0.2911820855856887,0.008472624136191436,0.6035720184815778,0.013664731885363405,0.05135711877901313,0.0596
ENSG00000100234,TIMP3,meta,45,0.10306127503371955,0.2623955899836416,0.5682031197526753,0.1703617137361991,0.018163102340980793,0.15623577775017902,1.0
ENSG00000100239,PPP6R2,meta,335,0.028568980328459902,0.3536638366056397,0.6204232494204803,0.04293641418821949,0.33054128460766985,0.1731956807031141,0.748
ENSG00000100241,SBF1,meta,39,0.223159072701457,0.04528649280269053,0.00038143477870452615,1.3902009711925432e-05,0.8339475152528018,0.002551880171446929,0.465
ENSG00000100242,SUN2,meta,292,0.7999365767696187,0.6094032148099573,0.132939703674344,0.8292331524265526,0.6934926323717188,0.603870140539235,1.0
ENSG00000100243,CYB5R3,meta,125,0.8421472265445393,0.6924476175840614,0.8558023981901606,0.9574558304651233,0.007422133061680561,0.8895927709482492,0.546
ENSG00000100246,DNAL4,meta,28,0.3717155523161709,0.9594850981290856,0.45100597232601425,0.3540641784362215,0.06618576566098519,0.6179910585513377,1.0
ENSG00000100249,C22orf31,meta,137,0.8202092895510029,0.7250878338109679,0.5821623714555703,0.194980539752945,0.013055250213482004,0.947652610537337,0.797
ENSG00000100253,MIOX,meta,129,0.19605656042676994,0.6695596138908396,0.6368830238152801,0.031034347622455376,0.2031981853575141,0.5726565279067757,0.836
ENSG00000100258,LMF2,meta,50,0.5408707832421384,0.5867919298636404,0.0006917378733742676,0.0006696011617710134,0.0775628570730791,0.893984012513943,0.821
ENSG00000100263,RHBDD3,meta,55,0.8646414449713766,0.06941494191580576,0.21317624093372986,0.9757428445708485,0.4448779531699115,0.24941885097627464,0.246
ENSG00000100266,PACSIN2,meta,195,0.291006473722287,0.7726908365222019,0.17646224587447026,0.36819920838497233,0.12686906216182675,0.50441799336046,0.378
ENSG00000100271,TTLL1,meta,160,0.42055198122987836,0.6497250075364569,0.08062100007811172,0.7853694576122713,0.6581397497012385,0.40171034287146584,0.492
ENSG00000100276,RASL10A,meta,29,0.5206110603988585,0.41967591404114746,0.022088067924679673,0.09010955472361766,0.9966060875588103,0.1345773885471763,0.0823
ENSG00000100280,AP1B1,meta,274,0.487083377261466,0.1888802940705855,0.22793834609365157,0.32934566683733024,0.19102860457871892,0.5119785077622214,0.856
ENSG00000100281,HMGXB4,meta,191,0.8775765629436844,0.22593625484621424,0.8895059957651169,0.15052534438615198,0.13331701455234293,0.7674281858854022,0.494
ENSG00000100284,TOM1,meta,192,0.11390145810789835,0.09188161908958978,0.865807151019419,0.03581913190561541,0.07980579089032577,0.2405495542084902,0.514
ENSG00000100285,NEFH,meta,284,0.7919409187450765,0.3262439056629598,2.0469833124728654e-07,0.13944330819357476,1.1420893859837542e-20,0.2938075675965587,0.222
ENSG00000100290,BIK,meta,56,0.4413103001551528,0.13139408803959726,0.9990418438639234,0.6087573046101296,0.4946644384832011,0.5193258123379167,0.596
ENSG00000100292,HMOX1,meta,117,0.9068961450061328,0.025991614652372156,0.4443504998626364,0.6170030158587576,0.0479266018703089,0.15470352856362313,0.906
ENSG00000100294,MCAT,meta,123,0.033191728600467756,0.6431640824678683,0.03373113959408765,0.06781310879484859,0.0019074543973580714,0.06185565935356104,0.718
ENSG00000100296,THOC5,meta,225,0.3090777195777303,0.10262048551667426,0.9760613703697947,0.24632414214467468,0.2661392508015892,0.4192953376621912,0.483
ENSG00000100297,MCM5,meta,304,0.39871005155680805,0.502793526220275,0.3513502542917355,0.32709948821501633,0.0037118971215994675,0.5828465038896818,0.311
ENSG00000100298,APOBEC3H,meta,98,0.1797060294878092,0.02486794408666134,0.3383760856477209,0.017940515022991238,0.92885300793773,0.11055517826128972,0.608
ENSG00000100300,TSPO,meta,26,0.4844693038764506,0.9350810213454726,0.34217175135932043,0.185599015445879,0.7055139380943223,0.6474825121960907,0.738
ENSG00000100302,RASD2,meta,109,0.6905088429064518,0.5090471432907311,0.11443277490190246,0.3341543448662875,0.07609288097741705,0.127783637434722,0.0634
ENSG00000100304,TTLL12,meta,274,0.6742110574723352,0.2461827080184711,0.45786263154176343,0.6968526662974819,0.0003446953894857103,0.4002266375233896,0.275
ENSG00000100307,CBX7,meta,75,0.5239331016918782,0.9033210632046036,0.339749676548845,0.9953497132327,0.4750383802749646,0.8205372033511119,1.0
ENSG00000100311,PDGFB,meta,75,0.6009375708767171,0.9645842255233754,0.16102878597876746,0.2986643949610417,0.21559968396911722,0.6844893875353492,0.68
ENSG00000100314,CABP7,meta,67,0.25830749568892303,0.23014539836391062,0.5075653588853402,0.9594455541590486,0.06597557795321755,0.47920203618588575,0.698
ENSG00000100316,RPL3,meta,141,0.19073949897592482,0.29537406202039274,0.6398675561462782,0.06187601934253323,0.6369464029055607,0.35767405500049093,0.0821
ENSG00000100319,ZMAT5,meta,56,0.4933436879241506,0.9093176132498854,0.35066393789330363,0.9897548547318309,0.6217659285883147,0.683614815266232,0.321
ENSG00000100320,RBFOX2,meta,92,0.9917894330503808,0.24685866862195135,0.0005744419759468984,,0.0005744419759468984,0.5063902726284772,0.657
ENSG00000100321,SYNGR1,meta,80,0.9774075307605878,0.7551507706807805,0.9666897905994343,0.7386914673555324,0.12635612073506625,0.9454802054517049,1.0
ENSG00000100324,TAB1,meta,207,0.5867780863857857,0.36713370485321983,0.018349075171038964,0.004617104485074489,0.5629262517350095,0.0925044675589192,0.191
ENSG00000100325,ASCC2,meta,261,0.009844358328166781,0.3320498746868995,0.17979230768840093,0.0021045052272251658,0.5500738026574927,0.02207131471618312,0.109
ENSG00000100330,MTMR3,meta,411,0.812620961769405,0.618352444785826,0.6619669453256812,0.13802642342467514,0.18590372515734832,0.9418207301125673,0.726
ENSG00000100335,MIEF1,meta,188,0.7571967090141107,0.8805579648086679,0.9781614947533523,0.41222868068794927,0.7075848394426152,0.5463926684599272,0.0843
ENSG00000100336,APOL4,meta,150,0.16390695922523466,0.8174312222164196,0.8110265564396186,0.32344473852744327,0.6542440502394856,0.4779420129211196,0.0738
ENSG00000100341,PNPLA5,meta,124,0.800883265563898,0.7211028781563698,0.2673920581995694,0.5774779688068343,0.009251367125952323,0.6312557592823065,1.0
ENSG00000100342,APOL1,meta,205,0.363846306541302,0.341980521112523,0.9478528161250608,0.16520912426758458,0.14760933658208447,0.5571791014662153,0.777
ENSG00000100344,PNPLA3,meta,188,0.5606412042019454,0.5562784865256064,0.9268735256748089,0.10083785358475066,0.050991937954238696,0.9351190973356043,0.822
ENSG00000100345,MYH9,meta,642,0.7309872109821238,0.5095718111481589,0.9588685388097109,0.15497361876051882,0.13786829131025213,0.9482187798158614,0.907
ENSG00000100346,CACNA1I,meta,426,0.3659628094643167,0.9125494454504925,0.9541827998521762,0.9333792184506445,0.0006694850510170286,0.6596808096283515,0.109
ENSG00000100347,SAMM50,meta,164,0.748177764530362,0.626012278307539,0.9782036398248568,0.10119430375020294,0.12588794839310002,0.9653031315462153,0.289
ENSG00000100348,TXN2,meta,65,0.26703795625706517,0.5999033019210294,0.55008990654645,0.7017065121526369,0.024322407844317964,0.5338004250578597,0.471
ENSG00000100350,FOXRED2,meta,311,0.8503349854095276,0.6619410200727884,0.5154855169425008,0.49501371719833787,0.00058854623206562,0.8740123587339709,0.478
ENSG00000100351,GRAP2,meta,111,0.8247855886125305,0.6967007421397776,0.47195411271911536,0.8746557885559145,0.005246690096145042,0.8063875187354347,0.629
ENSG00000100353,EIF3D,meta,139,0.12195522674668821,0.5514731382268323,0.6698799026550595,0.6312004100407906,0.005944835161245697,0.43422089011085374,0.586
ENSG00000100354,TNRC6B,meta,473,0.23719156328286628,0.6567984990885404,0.5805281848948454,0.27983611357105237,0.17825641725795924,0.5327009527674094,0.689
ENSG00000100359,SGSM3,meta,327,0.7414123662923751,0.7332870442031681,0.5726262759206591,0.042880970473830105,0.00025886241518693177,0.959948267716217,0.636
ENSG00000100360,IFT27,meta,69,0.5598775888359723,0.27154567688406295,0.8273879657124473,0.6362511386811542,0.8038967046648883,0.7356890315862132,0.628
ENSG00000100362,PVALB,meta,39,0.2768582952686148,0.6609471765471888,0.2770738506151581,0.4274335439232624,0.4340472235749522,0.6384655963897514,1.0
ENSG00000100364,KIAA0930,meta,174,0.06592123910980724,0.9221230745232118,0.09128219266963235,0.6280857992876534,0.6975130252694679,0.318692827627561,1.0
ENSG00000100365,NCF4,meta,152,0.7542567167191493,0.8316643495843434,0.9598565870148236,0.07925224386046174,0.09513854478979619,0.9833437314384805,0.952
ENSG00000100368,CSF2RB,meta,359,0.11640126741027222,0.23151882807142193,0.5313077081898868,0.18316608161424938,0.0004708429541561621,0.3029905516582481,0.674
ENSG00000100372,SLC25A17,meta,98,0.6297647053051938,0.6665329439681964,0.06593222391767675,0.03345304136086342,0.020566004337879217,0.09450946359790481,0.579
ENSG00000100373,UPK3A,meta,118,0.6629565106425973,0.6668331668489087,0.3031775666736609,0.8394026711240626,0.036490482601709666,0.7781864415312545,1.0
ENSG00000100376,FAM118A,meta,151,0.49558169493918214,0.9226842773190711,0.13796320477796936,0.02683180425834857,0.07651239846928445,0.4885332270913316,0.24
ENSG00000100379,KCTD17,meta,58,0.30713341437445923,0.3718242179818665,0.3910296136866809,0.01743556544149718,0.8442120729387353,0.43213071432603456,0.279
ENSG00000100380,ST13,meta,116,0.30985274838237326,0.6592302828301152,0.5201346057067414,,0.6439008807115808,0.8049468423234436,1.0
ENSG00000100385,IL2RB,meta,147,0.8622571277094695,0.2614251099943018,0.055667399867998776,0.18418353117445568,0.6476792602809469,0.2522195683946453,0.579
ENSG00000100393,EP300,meta,40,0.0654472215045955,0.5683548002228314,0.011450739762434428,0.24667974809565182,0.005220818542086271,0.2354415620864466,1.0
ENSG00000100395,L3MBTL2,meta,249,0.005625546593005617,0.7341454472889513,0.9776746609562198,0.689309811085988,0.7020470389459719,0.1489048757854855,0.727
ENSG00000100399,CHADL,meta,38,0.12733557156027395,0.5872050857768667,0.5030848845335032,0.30220611345999643,0.0010824913057846867,0.28887495992478357,1.0
ENSG00000100401,RANGAP1,meta,162,0.276715461844911,0.341307882711156,0.3250761603088972,0.5688720671980219,0.11075512808902288,0.5968077889279778,0.482
ENSG00000100403,ZC3H7B,meta,334,0.816315772266526,0.5781081740991343,0.6897563443734902,0.03291971993879376,0.5516725110328384,0.7662515635830739,0.344
