gene_id	gene_name	group	n_variants	p_unified
ENSG00000064601	CTSA	GGE	115	0.8308233423613219
ENSG00000064601	CTSA	NAFE	115	0.2935805315691438
ENSG00000064607	SUGP2	DEE	231	0.9490584452004382
ENSG00000064607	SUGP2	EPI	316	0.8200851876445854
ENSG00000064607	SUGP2	GGE	255	0.2536541171362033
ENSG00000064607	SUGP2	NAFE	251	0.606402591637768
ENSG00000064651	SLC12A2	DEE	97	0.44460746975988064
ENSG00000064651	SLC12A2	EPI	136	0.47119773409264987
ENSG00000064651	SLC12A2	GGE	111	0.8769181087769463
ENSG00000064651	SLC12A2	NAFE	109	0.8446474713155026
ENSG00000064652	SNX24	DEE	14	0.5026693141151649
ENSG00000064652	SNX24	EPI	16	0.3309426736170387
ENSG00000064652	SNX24	GGE	14	0.5850066279854567
ENSG00000064652	SNX24	NAFE	13	0.1936209910568098
ENSG00000064655	EYA2	DEE	123	0.9180564080483329
ENSG00000064655	EYA2	EPI	157	0.49539751031643786
ENSG00000064655	EYA2	GGE	128	0.19210803361591017
ENSG00000064655	EYA2	NAFE	140	0.5392620751203446
ENSG00000064666	CNN2	DEE	92	0.9160266746127335
ENSG00000064666	CNN2	EPI	115	0.454587764678157
ENSG00000064666	CNN2	GGE	93	0.932671656321163
ENSG00000064666	CNN2	NAFE	104	0.5260684048064614
ENSG00000064687	ABCA7	DEE	747	0.36699462166512625
ENSG00000064687	ABCA7	EPI	941	0.5617332368922203
ENSG00000064687	ABCA7	GGE	789	0.003985126427718501
ENSG00000064687	ABCA7	NAFE	824	0.8834458226441525
ENSG00000064692	SNCAIP	DEE	197	0.9173431331491213
ENSG00000064692	SNCAIP	EPI	269	0.6023569593569229
ENSG00000064692	SNCAIP	GGE	202	0.8283876378810963
ENSG00000064692	SNCAIP	NAFE	235	0.7347998368809101
ENSG00000064703	DDX20	DEE	205	0.2048896259372522
ENSG00000064703	DDX20	EPI	263	0.13577271091068427
ENSG00000064703	DDX20	GGE	218	0.2111656423277279
ENSG00000064703	DDX20	NAFE	223	0.3163052997183482
ENSG00000064726	BTBD1	DEE	75	0.279403973177918
ENSG00000064726	BTBD1	EPI	87	0.5722852853149898
ENSG00000064726	BTBD1	GGE	75	0.9733029084066532
ENSG00000064726	BTBD1	NAFE	76	0.5609532434416191
ENSG00000064763	FAR2	DEE	91	0.013191649272214548
ENSG00000064763	FAR2	EPI	121	0.26546070221308465
ENSG00000064763	FAR2	GGE	93	0.02108795294493718
ENSG00000064763	FAR2	NAFE	100	0.2327462316094669
ENSG00000064787	BCAS1	DEE	136	0.6366791627229321
ENSG00000064787	BCAS1	EPI	178	0.6259541951708372
ENSG00000064787	BCAS1	GGE	142	0.16285866975349034
ENSG00000064787	BCAS1	NAFE	151	0.8460167215920433
ENSG00000064835	POU1F1	DEE	55	0.8142091329109412
ENSG00000064835	POU1F1	EPI	79	0.17193954758120078
ENSG00000064835	POU1F1	GGE	60	0.4682049717798018
ENSG00000064835	POU1F1	NAFE	69	0.06015779860677879
ENSG00000064886	CHI3L2	DEE	96	0.03326034370481495
ENSG00000064886	CHI3L2	EPI	128	0.9547486302275237
ENSG00000064886	CHI3L2	GGE	104	0.6764124239399134
ENSG00000064886	CHI3L2	NAFE	118	0.768733380437758
ENSG00000064932	SBNO2	DEE	255	0.988618885995939
ENSG00000064932	SBNO2	EPI	326	0.41863594754584155
ENSG00000064932	SBNO2	GGE	260	0.5213552628199678
ENSG00000064932	SBNO2	NAFE	284	0.8926857088425457
ENSG00000064933	PMS1	DEE	142	0.5802480467551807
ENSG00000064933	PMS1	EPI	203	0.8775251685726528
ENSG00000064933	PMS1	GGE	152	0.9849509809140076
ENSG00000064933	PMS1	NAFE	170	0.6783916622599371
ENSG00000064961	HMG20B	DEE	57	0.8913080198174298
ENSG00000064961	HMG20B	EPI	72	0.6910203192492731
ENSG00000064961	HMG20B	GGE	61	0.03137494919649579
ENSG00000064961	HMG20B	NAFE	59	0.9158247590097581
ENSG00000064989	CALCRL	DEE	62	0.364048701525252
ENSG00000064989	CALCRL	EPI	81	0.6787577284047894
ENSG00000064989	CALCRL	GGE	67	0.02583913332353345
ENSG00000064989	CALCRL	NAFE	71	0.8803392664401007
ENSG00000064995	TAF11	DEE	45	0.07139467698044298
ENSG00000064995	TAF11	EPI	55	0.18682197089096184
ENSG00000064995	TAF11	GGE	46	0.8695840423857915
ENSG00000064995	TAF11	NAFE	48	0.5752492245329659
ENSG00000064999	ANKS1A	DEE	235	0.010488346656457759
ENSG00000064999	ANKS1A	EPI	294	0.9759976785855684
ENSG00000064999	ANKS1A	GGE	244	0.4812081421093619
ENSG00000064999	ANKS1A	NAFE	257	0.5851695417683402
ENSG00000065000	AP3D1	DEE	272	0.5381694018834625
ENSG00000065000	AP3D1	EPI	345	0.7043322766448309
ENSG00000065000	AP3D1	GGE	288	0.7794005217475058
ENSG00000065000	AP3D1	NAFE	301	0.7289003782469468
ENSG00000065029	ZNF76	DEE	145	0.03322614548816524
ENSG00000065029	ZNF76	EPI	195	0.2541692059252673
ENSG00000065029	ZNF76	GGE	157	0.023238361911330958
ENSG00000065029	ZNF76	NAFE	160	0.9901126678482653
ENSG00000065054	NHERF2	DEE	100	0.8552668183914313
ENSG00000065054	NHERF2	EPI	128	0.703216154174063
ENSG00000065054	NHERF2	GGE	106	0.7989146110596224
ENSG00000065054	NHERF2	NAFE	111	0.8752589429510288
ENSG00000065057	NTHL1	DEE	116	0.7297940132074028
ENSG00000065057	NTHL1	EPI	147	0.4444466569580221
ENSG00000065057	NTHL1	GGE	121	0.0628093169077774
ENSG00000065057	NTHL1	NAFE	114	0.4263932143206701
ENSG00000065060	BLTP3A	DEE	311	0.19503112244417517
ENSG00000065060	BLTP3A	EPI	401	0.849297015468186
ENSG00000065060	BLTP3A	GGE	334	0.7533916677237663
ENSG00000065060	BLTP3A	NAFE	343	0.48877658910480937
ENSG00000065135	GNAI3	DEE	38	0.49335408883421206
ENSG00000065135	GNAI3	EPI	53	0.3140547543997508
ENSG00000065135	GNAI3	GGE	38	0.804624867264025
ENSG00000065135	GNAI3	NAFE	43	0.20480163066857715
ENSG00000065150	IPO5	DEE	105	0.14831751934858603
ENSG00000065150	IPO5	EPI	155	0.4473246369774616
ENSG00000065150	IPO5	GGE	111	0.09800893420651019
ENSG00000065150	IPO5	NAFE	125	0.44944047090011396
ENSG00000065154	OAT	DEE	87	0.4658843086647657
ENSG00000065154	OAT	EPI	117	0.13996180852823176
ENSG00000065154	OAT	GGE	95	0.04740720691897021
ENSG00000065154	OAT	NAFE	99	0.07370934867090456
ENSG00000065183	WDR3	DEE	225	0.4461879986509668
ENSG00000065183	WDR3	EPI	274	0.22771628059157029
ENSG00000065183	WDR3	GGE	235	0.18949423209907854
ENSG00000065183	WDR3	NAFE	232	0.5748359241855655
ENSG00000065243	PKN2	DEE	82	0.989902650691802
ENSG00000065243	PKN2	EPI	104	0.8965699018250782
ENSG00000065243	PKN2	GGE	81	0.9873299853490278
ENSG00000065243	PKN2	NAFE	88	0.5492460951618645
ENSG00000065268	WDR18	DEE	103	0.0002729466335075857
ENSG00000065268	WDR18	EPI	144	0.08160435891328852
ENSG00000065268	WDR18	GGE	113	0.8187838218318817
ENSG00000065268	WDR18	NAFE	123	0.0035916097716961713
ENSG00000065308	TRAM2	DEE	63	0.7134150021870209
ENSG00000065308	TRAM2	EPI	92	0.6287879535595375
ENSG00000065308	TRAM2	GGE	65	0.9791283399653926
ENSG00000065308	TRAM2	NAFE	78	0.3405188097602275
ENSG00000065320	NTN1	DEE	84	0.3155482576639626
ENSG00000065320	NTN1	EPI	110	0.6472488799404277
ENSG00000065320	NTN1	GGE	91	0.8567043052489407
ENSG00000065320	NTN1	NAFE	99	0.20330224891782142
ENSG00000065325	GLP2R	DEE	112	0.5829743796395941
ENSG00000065325	GLP2R	EPI	134	0.9499083155471244
ENSG00000065325	GLP2R	GGE	116	0.8657792930070479
ENSG00000065325	GLP2R	NAFE	120	0.24718556085692855
ENSG00000065328	MCM10	DEE	208	0.6469378192211164
ENSG00000065328	MCM10	EPI	288	0.5728912596441977
ENSG00000065328	MCM10	GGE	233	0.9256752470146317
ENSG00000065328	MCM10	NAFE	247	0.9579409803783923
ENSG00000065357	DGKA	DEE	113	0.2549670679694612
ENSG00000065357	DGKA	EPI	152	0.464242387921705
ENSG00000065357	DGKA	GGE	126	0.3665218525452029
ENSG00000065357	DGKA	NAFE	124	0.06120442212640905
ENSG00000065361	ERBB3	DEE	290	0.07558105644865203
ENSG00000065361	ERBB3	EPI	378	0.041639099827304286
ENSG00000065361	ERBB3	GGE	311	0.23492064479942726
ENSG00000065361	ERBB3	NAFE	322	0.044944195985493866
ENSG00000065371	ROPN1	DEE	41	0.6606162653070723
ENSG00000065371	ROPN1	EPI	53	0.4703320023883002
ENSG00000065371	ROPN1	GGE	44	0.6181810413918054
ENSG00000065371	ROPN1	NAFE	48	0.1681861966383478
ENSG00000065413	ANKRD44	DEE	212	0.014157418800789998
ENSG00000065413	ANKRD44	EPI	273	0.7671202681545608
ENSG00000065413	ANKRD44	GGE	225	0.5067911868249511
ENSG00000065413	ANKRD44	NAFE	236	0.6694639496801023
ENSG00000065427	KARS1	DEE	143	0.9929305640499926
ENSG00000065427	KARS1	EPI	206	0.12902498853921238
ENSG00000065427	KARS1	GGE	150	0.35047770464985606
ENSG00000065427	KARS1	NAFE	178	0.03792454028720077
ENSG00000065457	ADAT1	DEE	144	0.18149524218084895
ENSG00000065457	ADAT1	EPI	189	0.6739419174869701
ENSG00000065457	ADAT1	GGE	163	0.8950426615775958
ENSG00000065457	ADAT1	NAFE	162	0.5641377998973837
ENSG00000065485	PDIA5	DEE	131	0.6426872112684313
ENSG00000065485	PDIA5	EPI	153	0.09349102415520887
ENSG00000065485	PDIA5	GGE	138	0.040261308455639175
ENSG00000065485	PDIA5	NAFE	138	0.03950590345021254
ENSG00000065491	TBC1D22B	DEE	79	0.982452296095786
ENSG00000065491	TBC1D22B	EPI	108	0.6847714161442275
ENSG00000065491	TBC1D22B	GGE	82	0.7574226622205652
ENSG00000065491	TBC1D22B	NAFE	93	0.38856517640685573
ENSG00000065518	NDUFB4	DEE	43	0.9350235770480775
ENSG00000065518	NDUFB4	EPI	58	0.5741154887846469
ENSG00000065518	NDUFB4	GGE	47	0.1705189679304213
ENSG00000065518	NDUFB4	NAFE	51	0.4202911177808323
ENSG00000065526	SPEN	DEE	702	0.3607664717010245
ENSG00000065526	SPEN	EPI	960	0.020238676291214414
ENSG00000065526	SPEN	GGE	766	0.37133456537974524
ENSG00000065526	SPEN	NAFE	806	0.007898208481861856
ENSG00000065534	MYLK	DEE	450	0.06735624073303477
ENSG00000065534	MYLK	EPI	582	0.37969671117527554
ENSG00000065534	MYLK	GGE	468	0.31340425197543015
ENSG00000065534	MYLK	NAFE	487	0.5181632751924643
ENSG00000065548	ZC3H15	DEE	53	0.8574163126737905
ENSG00000065548	ZC3H15	EPI	69	0.3890685175611818
ENSG00000065548	ZC3H15	GGE	51	0.05465900407665955
ENSG00000065548	ZC3H15	NAFE	58	0.3750277635880681
ENSG00000065559	MAP2K4	DEE	24	0.3238299851074318
ENSG00000065559	MAP2K4	EPI	39	0.7266504833857172
ENSG00000065559	MAP2K4	GGE	27	0.6248009948905372
ENSG00000065559	MAP2K4	NAFE	28	0.32438721108373525
ENSG00000065600	PACC1	DEE	113	0.7393468169883135
ENSG00000065600	PACC1	EPI	142	0.9181694422591137
ENSG00000065600	PACC1	GGE	118	0.6309611481893584
ENSG00000065600	PACC1	NAFE	126	0.7387119519192553
ENSG00000065609	SNAP91	DEE	164	0.9962205234209216
ENSG00000065609	SNAP91	EPI	228	0.4060756163704622
ENSG00000065609	SNAP91	GGE	181	0.895998543569181
ENSG00000065609	SNAP91	NAFE	189	0.3204695467131691
ENSG00000065613	SLK	DEE	168	0.4263164634908244
ENSG00000065613	SLK	EPI	217	0.17371553273558452
ENSG00000065613	SLK	GGE	178	0.6147982044285009
ENSG00000065613	SLK	NAFE	191	0.0818469485019766
ENSG00000065615	CYB5R4	DEE	100	0.8927391996873136
ENSG00000065615	CYB5R4	EPI	128	0.6381848697190736
ENSG00000065615	CYB5R4	GGE	100	0.9962286464636237
ENSG00000065615	CYB5R4	NAFE	113	0.5577876146728016
ENSG00000065618	COL17A1	DEE	467	0.0008675299705910942
ENSG00000065618	COL17A1	EPI	578	0.3973412563099489
ENSG00000065618	COL17A1	GGE	471	0.7683078640530366
ENSG00000065618	COL17A1	NAFE	494	0.26519183822090003
ENSG00000065621	GSTO2	DEE	74	0.6672141035517705
ENSG00000065621	GSTO2	EPI	85	0.9743853666296679
ENSG00000065621	GSTO2	GGE	70	0.7448964644266012
ENSG00000065621	GSTO2	NAFE	75	0.9991145728683416
ENSG00000065665	SEC61A2	DEE	37	0.664118266117677
ENSG00000065665	SEC61A2	EPI	50	0.6888745179274002
ENSG00000065665	SEC61A2	GGE	38	0.3451564411456838
ENSG00000065665	SEC61A2	NAFE	38	0.469777131133595
ENSG00000065675	PRKCQ	DEE	138	0.9859555317328292
ENSG00000065675	PRKCQ	EPI	182	0.8122237962929983
ENSG00000065675	PRKCQ	GGE	148	0.4940881490560204
ENSG00000065675	PRKCQ	NAFE	156	0.4625674661132513
ENSG00000065717	TLE2	DEE	184	0.827055099370524
ENSG00000065717	TLE2	EPI	242	0.7448801277780888
ENSG00000065717	TLE2	GGE	195	0.598717239661237
ENSG00000065717	TLE2	NAFE	208	0.26820273648634757
ENSG00000065802	ASB1	DEE	72	0.8886279678066917
ENSG00000065802	ASB1	EPI	103	0.2055935392439927
ENSG00000065802	ASB1	GGE	74	0.9897690289829366
ENSG00000065802	ASB1	NAFE	83	0.4058353598757397
ENSG00000065809	FAM107B	DEE	93	0.9376491544553973
ENSG00000065809	FAM107B	EPI	120	0.8873151693033243
ENSG00000065809	FAM107B	GGE	106	0.6365809846641468
ENSG00000065809	FAM107B	NAFE	103	0.9868350344124007
ENSG00000065833	ME1	DEE	89	0.15942651175083586
ENSG00000065833	ME1	EPI	105	0.40836004522211444
ENSG00000065833	ME1	GGE	89	0.0883905341235946
ENSG00000065833	ME1	NAFE	92	0.47022498375647925
ENSG00000065882	TBC1D1	DEE	292	0.1677407131623769
ENSG00000065882	TBC1D1	EPI	371	0.7570261941227856
ENSG00000065882	TBC1D1	GGE	313	0.8067446499320988
ENSG00000065882	TBC1D1	NAFE	315	0.27444175678083027
ENSG00000065883	CDK13	DEE	184	0.00020680029326236858
ENSG00000065883	CDK13	EPI	227	0.04650055515321355
ENSG00000065883	CDK13	GGE	176	0.5019747735706146
ENSG00000065883	CDK13	NAFE	197	0.22249587900107817
ENSG00000065911	MTHFD2	DEE	70	0.05797297323537412
ENSG00000065911	MTHFD2	EPI	91	0.2998617177350979
ENSG00000065911	MTHFD2	GGE	74	0.3748480170589834
ENSG00000065911	MTHFD2	NAFE	78	0.8315158838679031
ENSG00000065970	FOXJ2	DEE	118	0.9507207219119815
ENSG00000065970	FOXJ2	EPI	153	0.9640534998377428
ENSG00000065970	FOXJ2	GGE	122	0.46553405385186264
ENSG00000065970	FOXJ2	NAFE	135	0.8007982050525184
ENSG00000065978	YBX1	DEE	56	0.3330209217290954
ENSG00000065978	YBX1	EPI	72	0.3513848875686259
ENSG00000065978	YBX1	GGE	58	0.2946940438941514
ENSG00000065978	YBX1	NAFE	62	0.023652724344839796
ENSG00000065989	PDE4A	DEE	157	0.9195244988625977
ENSG00000065989	PDE4A	EPI	208	0.8794896499051912
ENSG00000065989	PDE4A	GGE	160	0.8715921986200295
ENSG00000065989	PDE4A	NAFE	183	0.3613822009200083
ENSG00000066027	PPP2R5A	DEE	40	0.6616348625442514
ENSG00000066027	PPP2R5A	EPI	59	0.42330789817575143
ENSG00000066027	PPP2R5A	GGE	43	0.6153484331253484
ENSG00000066027	PPP2R5A	NAFE	45	0.2719182005957918
ENSG00000066032	CTNNA2	DEE	120	0.5379120759205466
ENSG00000066032	CTNNA2	EPI	171	0.4369333604497867
ENSG00000066032	CTNNA2	GGE	129	0.8495902163195064
ENSG00000066032	CTNNA2	NAFE	142	0.6070446351824036
ENSG00000066044	ELAVL1	DEE	18	0.8814084021921378
ENSG00000066044	ELAVL1	EPI	23	0.41562766739399054
ENSG00000066044	ELAVL1	GGE	18	0.7959689343843349
ENSG00000066044	ELAVL1	NAFE	20	0.6134668642984269
ENSG00000066056	TIE1	DEE	308	0.3296306215191307
ENSG00000066056	TIE1	EPI	376	0.1755831514680129
ENSG00000066056	TIE1	GGE	322	0.5875417369933732
ENSG00000066056	TIE1	NAFE	339	0.10793431031529956
ENSG00000066084	DIP2B	DEE	282	0.7312660416610364
ENSG00000066084	DIP2B	EPI	361	0.23555882154198196
ENSG00000066084	DIP2B	GGE	296	0.14662789938829873
ENSG00000066084	DIP2B	NAFE	310	0.201158757911336
ENSG00000066117	SMARCD1	DEE	61	0.8376014768846656
ENSG00000066117	SMARCD1	EPI	78	0.06833305484463524
ENSG00000066117	SMARCD1	GGE	67	0.0824777726753189
ENSG00000066117	SMARCD1	NAFE	66	0.6694931257757778
ENSG00000066135	KDM4A	DEE	142	0.09052442441670965
ENSG00000066135	KDM4A	EPI	188	0.5916334736515961
ENSG00000066135	KDM4A	GGE	150	0.5077493313365526
ENSG00000066135	KDM4A	NAFE	161	0.7696533647243401
ENSG00000066136	NFYC	DEE	45	0.0018717403126026046
ENSG00000066136	NFYC	EPI	59	0.03344830367670474
ENSG00000066136	NFYC	GGE	44	0.04638953490726841
ENSG00000066136	NFYC	NAFE	49	0.0708546024585886
ENSG00000066185	ZMYND12	DEE	93	0.4653937817080098
ENSG00000066185	ZMYND12	EPI	115	0.5933549046405827
ENSG00000066185	ZMYND12	GGE	96	0.8513676819526048
ENSG00000066185	ZMYND12	NAFE	105	0.528232371555931
ENSG00000066230	SLC9A3	DEE	156	0.1133564542834922
ENSG00000066230	SLC9A3	EPI	226	0.8110720955014221
ENSG00000066230	SLC9A3	GGE	171	0.9199503241974081
ENSG00000066230	SLC9A3	NAFE	195	0.2839697901696497
ENSG00000066248	NGEF	DEE	131	0.9998697670272308
ENSG00000066248	NGEF	EPI	175	0.34340588383465726
ENSG00000066248	NGEF	GGE	141	0.3772009046842932
ENSG00000066248	NGEF	NAFE	147	0.14073798724012856
ENSG00000066279	ASPM	DEE	887	0.05338424947926471
ENSG00000066279	ASPM	EPI	1202	0.9259889049108173
ENSG00000066279	ASPM	GGE	960	0.9930590854867446
ENSG00000066279	ASPM	NAFE	998	0.9361942324443738
ENSG00000066294	CD84	DEE	91	0.9374476130008402
ENSG00000066294	CD84	EPI	118	0.7936720543776944
ENSG00000066294	CD84	GGE	97	0.7366740691193299
ENSG00000066294	CD84	NAFE	106	0.8030245144079446
ENSG00000066322	ELOVL1	DEE	47	0.6196176593923395
ENSG00000066322	ELOVL1	EPI	60	0.43958263142246934
ENSG00000066322	ELOVL1	GGE	48	0.8352988290573655
ENSG00000066322	ELOVL1	NAFE	55	0.6202476166740607
ENSG00000066336	SPI1	DEE	35	0.8501803076427896
ENSG00000066336	SPI1	EPI	46	0.9359241500401133
ENSG00000066336	SPI1	GGE	38	0.7205552034894049
ENSG00000066336	SPI1	NAFE	38	0.35115438727624104
ENSG00000066379	POLR1H	DEE	22	0.7406114491610323
ENSG00000066379	POLR1H	EPI	32	0.20587049085958933
ENSG00000066379	POLR1H	GGE	27	0.12073997402455357
ENSG00000066379	POLR1H	NAFE	24	0.4886867811353789
ENSG00000066382	MPPED2	DEE	37	0.9998831357979262
ENSG00000066382	MPPED2	EPI	49	0.6788291185685673
ENSG00000066382	MPPED2	GGE	40	0.800751855480745
ENSG00000066382	MPPED2	NAFE	44	0.4626839540746146
ENSG00000066405	CLDN18	DEE	59	0.7430218529625351
ENSG00000066405	CLDN18	EPI	73	0.8029411972390332
ENSG00000066405	CLDN18	GGE	61	0.11947249898184346
ENSG00000066405	CLDN18	NAFE	64	0.38413768916983954
ENSG00000066422	ZBTB11	DEE	169	0.661059953800472
ENSG00000066422	ZBTB11	EPI	227	0.8968193796053594
ENSG00000066422	ZBTB11	GGE	176	0.12362363391839248
ENSG00000066422	ZBTB11	NAFE	187	0.21822948294531008
ENSG00000066427	ATXN3	DEE	43	0.917675447973402
ENSG00000066427	ATXN3	EPI	59	0.42343260676944683
ENSG00000066427	ATXN3	GGE	46	0.5611698131601641
ENSG00000066427	ATXN3	NAFE	46	0.15079237037557297
ENSG00000066455	GOLGA5	DEE	104	0.8973812775003334
ENSG00000066455	GOLGA5	EPI	126	0.29530241412816116
ENSG00000066455	GOLGA5	GGE	108	0.8358068515385711
ENSG00000066455	GOLGA5	NAFE	110	0.6420062244353718
ENSG00000066468	FGFR2	DEE	139	0.3563560271253371
ENSG00000066468	FGFR2	EPI	187	0.04574430529888
ENSG00000066468	FGFR2	GGE	148	0.002103846154322075
ENSG00000066468	FGFR2	NAFE	153	0.025827331536955808
ENSG00000066557	LRRC40	DEE	42	0.018206374740213204
ENSG00000066557	LRRC40	EPI	52	0.15537980700608242
ENSG00000066557	LRRC40	GGE	39	0.26504984673698445
ENSG00000066557	LRRC40	NAFE	42	0.647588842905418
ENSG00000066583	ISOC1	DEE	67	0.21362002829817703
ENSG00000066583	ISOC1	EPI	85	0.1766307041773929
ENSG00000066583	ISOC1	GGE	69	0.7544797579360969
ENSG00000066583	ISOC1	NAFE	72	0.03759969742722031
ENSG00000066629	EML1	DEE	144	0.856725249913858
ENSG00000066629	EML1	EPI	189	0.43981333992170824
ENSG00000066629	EML1	GGE	160	0.201317720062215
ENSG00000066629	EML1	NAFE	167	0.612098909598676
ENSG00000066651	TRMT11	DEE	111	0.7791984193095307
ENSG00000066651	TRMT11	EPI	147	0.0312964314002642
ENSG00000066651	TRMT11	GGE	118	0.2071535622335644
ENSG00000066651	TRMT11	NAFE	128	0.0040904195320330735
ENSG00000066654	THUMPD1	DEE	93	0.6978326035439031
ENSG00000066654	THUMPD1	EPI	121	0.24768159072443488
ENSG00000066654	THUMPD1	GGE	98	0.4238926995991209
ENSG00000066654	THUMPD1	NAFE	103	0.07447711774485125
ENSG00000066697	MSANTD3	DEE	43	0.9785876363471303
ENSG00000066697	MSANTD3	EPI	60	0.021928548874287666
ENSG00000066697	MSANTD3	GGE	55	0.12707166248530394
ENSG00000066697	MSANTD3	NAFE	45	0.7588165406724945
ENSG00000066735	KIF26A	DEE	433	0.9172878401010777
ENSG00000066735	KIF26A	EPI	508	0.5501970688778163
ENSG00000066735	KIF26A	GGE	448	0.8560034071445444
ENSG00000066735	KIF26A	NAFE	455	0.980981688146106
ENSG00000066739	ATG2B	DEE	383	0.028905048782964154
ENSG00000066739	ATG2B	EPI	497	0.32899123264362207
ENSG00000066739	ATG2B	GGE	404	0.971661154257645
ENSG00000066739	ATG2B	NAFE	417	0.5345349216246906
ENSG00000066777	ARFGEF1	DEE	193	0.7606224499859202
ENSG00000066777	ARFGEF1	EPI	265	0.8433895592873443
ENSG00000066777	ARFGEF1	GGE	199	0.8803856415614921
ENSG00000066777	ARFGEF1	NAFE	219	0.1585000957453528
ENSG00000066813	ACSM2B	DEE	198	0.3835911458006767
ENSG00000066813	ACSM2B	EPI	256	0.4033783033619315
ENSG00000066813	ACSM2B	GGE	203	0.5138383531369639
ENSG00000066813	ACSM2B	NAFE	211	0.20127688488310794
ENSG00000066827	ZFAT	DEE	278	0.21775887107772948
ENSG00000066827	ZFAT	EPI	367	0.663886246477063
ENSG00000066827	ZFAT	GGE	290	0.14313598685656037
ENSG00000066827	ZFAT	NAFE	314	0.7672832336912658
ENSG00000066855	MTFR1	DEE	65	0.7860874642522787
ENSG00000066855	MTFR1	EPI	89	0.29863823655097077
ENSG00000066855	MTFR1	GGE	73	0.6529286347386014
ENSG00000066855	MTFR1	NAFE	72	0.5548795354696728
ENSG00000066923	STAG3	DEE	263	0.00010268308294177283
ENSG00000066923	STAG3	EPI	339	0.09562356461070898
ENSG00000066923	STAG3	GGE	273	0.07619582060958303
ENSG00000066923	STAG3	NAFE	297	0.54060378940254
ENSG00000066926	FECH	DEE	73	0.18451792932213376
ENSG00000066926	FECH	EPI	92	0.388883938716809
ENSG00000066926	FECH	GGE	75	0.06269006877181776
ENSG00000066926	FECH	NAFE	80	0.8801962047548229
ENSG00000066933	MYO9A	DEE	506	0.501602220628582
ENSG00000066933	MYO9A	EPI	622	0.7087689916655294
ENSG00000066933	MYO9A	GGE	504	0.9825289823655796
ENSG00000066933	MYO9A	NAFE	562	0.610159253835922
ENSG00000067057	PFKP	DEE	204	0.3513439713653137
ENSG00000067057	PFKP	EPI	278	0.9975420226258086
ENSG00000067057	PFKP	GGE	220	0.48890916625601655
ENSG00000067057	PFKP	NAFE	245	0.8847962796883717
ENSG00000067064	IDI1	DEE	38	0.9326628639490852
ENSG00000067064	IDI1	EPI	48	0.906798850128089
ENSG00000067064	IDI1	GGE	40	0.9839745296487534
ENSG00000067064	IDI1	NAFE	41	0.8127908462606198
ENSG00000067066	SP100	DEE	152	0.5591180252291417
ENSG00000067066	SP100	EPI	208	0.6486207325591318
ENSG00000067066	SP100	GGE	149	0.6883004601260703
ENSG00000067066	SP100	NAFE	176	0.6014439531076757
ENSG00000067082	KLF6	DEE	36	0.5742820040608114
ENSG00000067082	KLF6	EPI	58	0.42186765924115066
ENSG00000067082	KLF6	GGE	38	0.8919603406595152
ENSG00000067082	KLF6	NAFE	51	0.6202534387178553
ENSG00000067113	PLPP1	DEE	58	0.001376677111848516
ENSG00000067113	PLPP1	EPI	68	0.06674073618550964
ENSG00000067113	PLPP1	GGE	56	0.7574089439304357
ENSG00000067113	PLPP1	NAFE	58	0.02192931951520757
ENSG00000067141	NEO1	DEE	274	0.012506096483023036
ENSG00000067141	NEO1	EPI	364	0.13792825616328125
ENSG00000067141	NEO1	GGE	299	0.6491483632053887
ENSG00000067141	NEO1	NAFE	308	0.0034410811910536698
ENSG00000067167	TRAM1	DEE	32	0.990046471472476
ENSG00000067167	TRAM1	EPI	56	0.6116193603437092
ENSG00000067167	TRAM1	GGE	37	0.6456207999518699
ENSG00000067167	TRAM1	NAFE	45	0.499683946337655
ENSG00000067182	TNFRSF1A	DEE	70	0.8886497969372056
ENSG00000067182	TNFRSF1A	EPI	90	0.6811447330160134
ENSG00000067182	TNFRSF1A	GGE	70	0.6777065249166645
ENSG00000067182	TNFRSF1A	NAFE	71	0.6623523106251055
ENSG00000067191	CACNB1	DEE	97	0.9996682253602005
ENSG00000067191	CACNB1	EPI	131	0.46095263834136324
ENSG00000067191	CACNB1	GGE	108	0.4288802340050316
ENSG00000067191	CACNB1	NAFE	111	0.9092367261418689
ENSG00000067208	EVI5	DEE	96	0.9604894305883012
ENSG00000067208	EVI5	EPI	129	0.9985728858077962
ENSG00000067208	EVI5	GGE	96	0.421203697091475
ENSG00000067208	EVI5	NAFE	109	0.4904441082939398
ENSG00000067221	STOML1	DEE	85	0.22520719871755435
ENSG00000067221	STOML1	EPI	104	0.9630958416866646
ENSG00000067221	STOML1	GGE	92	0.9604124426591863
ENSG00000067221	STOML1	NAFE	97	0.969044726101863
ENSG00000067225	PKM	DEE	97	0.9507748649571431
ENSG00000067225	PKM	EPI	129	0.724063815617582
ENSG00000067225	PKM	GGE	99	0.7880168643549295
ENSG00000067225	PKM	NAFE	110	0.72052601204374
ENSG00000067248	DHX29	DEE	180	0.9401761379407603
ENSG00000067248	DHX29	EPI	236	0.13805543229073844
ENSG00000067248	DHX29	GGE	186	0.8393999995501493
ENSG00000067248	DHX29	NAFE	195	0.5524893709425649
ENSG00000067334	DNTTIP2	DEE	150	0.025726187639728327
ENSG00000067334	DNTTIP2	EPI	210	0.3109754263536259
ENSG00000067334	DNTTIP2	GGE	161	0.02965818438503949
