Gene ID,Gene Name,Group,# of Variants,Constraint p-value,GERP p-value,Pathogenicity p-value,pLoF p-value,Missense p-value,Unified Model p-value,SCHEMA p-value
ENSG00000102967,DHODH,meta,170,0.9622115072561276,0.6015737469904034,0.3092095051317719,0.510428257657058,0.1060099210254868,0.8751618666961155,0.44
ENSG00000102970,CCL17,meta,31,0.0628542554574178,0.6179051944913072,0.5875915185678032,0.2777630074652288,0.4967609748986635,0.3495599979098907,0.706
ENSG00000102974,CTCF,meta,144,0.3097352830007305,0.0449661183444718,0.1209461766737686,,7.0300498337981824e-12,0.0855620459168874,0.0386
ENSG00000102977,ACD,meta,189,0.6782026932852612,0.069185708008031,0.4117339995860563,0.0013853909373439,0.2474709875556173,0.1986202020845232,0.28
ENSG00000102978,POLR2C,meta,68,0.3290578286288682,0.6156731751970631,0.4739967101928201,5.597199701519911e-05,0.4430244566997257,0.0394615388305291,0.0587
ENSG00000102981,PARD6A,meta,135,0.4600683917763392,0.134558726632694,0.7014515350252785,0.0824323831452876,0.2323799610035962,0.5039647492588637,0.706
ENSG00000102984,ZNF821,meta,152,0.0540803247646424,0.2125430315068919,0.1210629213631933,0.2266163151630597,0.056176900989947,0.1455117383108357,0.244
ENSG00000102996,MMP15,meta,200,0.1131069747469229,0.7324069667117616,0.8120479612681469,0.9721009882860948,0.0104278796997715,0.550328080422877,0.535
ENSG00000103005,USB1,meta,79,0.7214785840423017,0.5646662475240599,0.9719208458329414,0.0394615048453569,0.5470132846991957,0.7765657859605932,0.329
ENSG00000103018,CYB5B,meta,65,0.284254541915994,0.6578477144347346,0.9791197234309243,0.6385480131601042,0.0526276827291219,0.562065598326988,0.276
ENSG00000103021,CCDC113,meta,148,0.8456528283728826,0.9695149239102075,0.8821983948730692,0.3403085925355158,0.0102023809939097,0.994685648244269,0.641
ENSG00000103023,PRSS54,meta,156,0.3602768798328754,0.4498581391883192,0.0739148606758641,0.1559007066687009,0.0127660710962839,0.3852940538935511,0.852
ENSG00000103034,NDRG4,meta,150,0.6676583325681593,0.8608477453442438,0.5925181563887896,0.0032632161176698,0.9497796494098044,0.3573465063012628,0.242
ENSG00000103035,PSMD7,meta,100,0.5078782534820079,0.764321991065631,0.5871744044831569,0.1589187676368331,0.3807592470447979,0.9268858728763965,0.699
ENSG00000103037,SETD6,meta,197,0.4678968462034785,0.3021082074216402,0.812981465653233,0.2678685241778801,0.0003486117187835,0.7055994981383749,0.821
ENSG00000103042,SLC38A7,meta,153,0.9378126821796052,0.6360494383306415,0.5401353305671744,0.6933498860276064,0.1622934544898319,0.9544631022754878,1.0
ENSG00000103043,VAC14,meta,247,0.9075890216703412,0.054184523409569,0.3453552851979494,0.4280418455746655,0.1874863144233096,0.3459543928287578,0.758
ENSG00000103044,HAS3,meta,173,0.0207045631134547,0.1649652791472625,0.3441553356764079,0.7206094024739484,0.0016058401454559,0.0337871889495964,0.467
ENSG00000103047,TANGO6,meta,377,0.3254341429605509,0.0582316442405471,0.8708107310652605,0.5399657274688221,0.7876847491825516,0.1524844768956155,0.112
ENSG00000103051,COG4,meta,353,0.3587684601565353,0.021006995280074,1.2506864208055719e-09,0.0013466656754114,3.9998650516716383e-13,0.1175629168815727,0.325
ENSG00000103056,SMPD3,meta,246,0.3476509401654322,0.5820760185392801,0.1166441886196858,0.0349231393979247,0.5623761854347986,0.3247248270854408,0.21
ENSG00000103061,SLC7A6OS,meta,127,0.2787031111973602,0.75153772422649,0.7929702560874526,0.0875739623019691,0.212108415170958,0.7874815071144579,0.73
ENSG00000103064,SLC7A6,meta,194,0.9206872243920023,0.9753169919844612,0.7086003828395027,0.4214596286000585,0.0091986671356093,0.9841279078719004,0.46
ENSG00000103066,PLA2G15,meta,164,0.9962909845095904,0.612364416375492,0.512518752191645,0.538809696367551,0.722171507321578,0.8276765262350605,0.339
ENSG00000103067,ESRP2,meta,300,0.7310309150831538,0.0070743525542316,0.3891211914034443,0.126233311646496,0.0001900897785316,0.0549822418964087,0.452
ENSG00000103089,FA2H,meta,117,0.1056978386403213,0.0417713007280199,0.1728489880054633,0.2496306534817636,0.0005111982559971,0.024660436081246,0.213
ENSG00000103091,WDR59,meta,363,0.6237267617243529,0.0559579926532377,0.0471180404287017,0.3911058727525649,0.0027695853029559,0.1123631874847394,0.14
ENSG00000103111,MON1B,meta,250,0.5132215595638747,0.0416108987372494,0.0851870022635951,0.6339381587255826,0.6397195778659588,0.1391540806048826,0.489
ENSG00000103121,CMC2,meta,18,0.7120823705185995,0.5291422585878005,0.8583796325903685,0.3942793605109543,0.5557917955181486,0.8991964983715293,0.704
ENSG00000103126,AXIN1,meta,280,0.1136293690141722,0.5390480112457742,0.2705418540411506,0.3312013693371183,0.1745357065631518,0.4080673811975982,0.577
ENSG00000103145,HCFC1R1,meta,48,0.3551059889054466,0.7593882859141358,0.7941117526081486,0.5009153351012018,0.6085230639518442,0.92675595936188,0.483
ENSG00000103148,NPRL3,meta,145,0.1968676271533067,0.3181280496499306,0.0121039484763426,0.0012588425450707,0.9935838530328668,0.0058520464465587,0.000412
ENSG00000103150,MLYCD,meta,204,0.1904280271050029,0.5931929005395553,0.97368127563601,0.3279138398933389,0.0060507596735146,0.6981235366320502,0.686
ENSG00000103152,MPG,meta,128,0.696905558640087,0.9098336814182963,0.081767809334957,0.1229518123825536,0.090329955287423,0.5111924415238814,0.323
ENSG00000103154,NECAB2,meta,22,0.5238244541819741,0.8101684748274631,0.2797610369236513,0.115167510754081,0.8058281781630162,0.611835003217686,0.151
ENSG00000103160,HSDL1,meta,194,0.4130274154545291,0.8964564030839708,0.6608647745725618,0.9137752343421116,0.0004856267461844,0.5693744096440441,0.282
ENSG00000103168,TAF1C,meta,39,0.6125171744772848,0.2536901954114102,0.0200712867302583,3.408364730277293e-05,0.8426356852086312,0.3709964765104377,0.242
ENSG00000103174,NAGPA,meta,182,0.0693628675567081,0.9568809968690484,0.0220538481661383,0.0761677111815351,0.1342091362405346,0.053518018045723,0.621
ENSG00000103175,WFDC1,meta,104,0.7335187939515326,0.8635969297502841,0.1724856225528478,0.1694728808754417,0.0694622543441177,0.6534622747180557,0.865
ENSG00000103184,SEC14L5,meta,356,0.7231158476070509,0.9614480017275142,0.3504786151998473,0.1641448205354741,0.0001416661735132,0.8776175171722385,0.479
ENSG00000103187,COTL1,meta,57,0.0767086160693039,0.7967819394682469,0.5949152112186348,0.8862151536764828,0.1437444847281045,0.399506869928797,0.632
ENSG00000103194,USP10,meta,348,0.4435743028257417,0.4869798043311998,0.1459707010047288,0.0027044222566319,0.9910614389563126,0.1376257996087557,0.0629
ENSG00000103196,CRISPLD2,meta,284,0.6144180693187111,0.815197222575137,0.492208657878716,0.3953581038827272,9.3572283009357e-06,0.2622594963356151,0.134
ENSG00000103197,TSC2,meta,16,0.7843398853428967,0.7921374533544334,0.7056871408514466,0.6779946235403335,0.8035974300712386,0.9810255552649038,1.0
ENSG00000103199,ZNF500,meta,266,0.2916314684635981,0.2251817620583047,0.539752849933715,0.9443174013647064,0.7140338376170712,0.4858560508308964,0.726
ENSG00000103202,NME4,meta,98,0.7292684656933797,0.6954014581584089,0.3523074487971499,0.9118791777296904,0.114868505127192,0.7963082971400871,0.613
ENSG00000103222,ABCC1,meta,616,0.3141511249469615,0.5396231951750141,0.0423662034353703,0.0037832171820205,0.0207413834321707,0.1741937064127864,0.255
ENSG00000103227,LMF1,meta,272,0.8143289936647533,0.1693100378794949,0.5982409568946327,0.3156807014807947,8.780007873454457e-05,0.4503954270298972,0.221
ENSG00000103245,CIAO3,meta,173,0.5717497406791652,0.2709001262261045,0.7142066013997712,0.0758981726288554,0.0420061479907289,0.7365396595027622,0.572
ENSG00000103248,MTHFSD,meta,135,0.9603055775406548,0.7595177401774654,0.4399030434812399,0.02849668631174,0.6529409558791786,0.6199278912798689,0.266
ENSG00000103249,CLCN7,meta,179,0.7361685459239669,0.9789458243956686,0.9849320045340648,0.1925931208090847,0.0571077012433785,0.9979474770891152,0.546
ENSG00000103253,HAGHL,meta,48,0.5448835626419879,0.7567599290943309,0.5187587902119702,0.3492184776671398,0.4373197168750059,0.9260633863488164,1.0
ENSG00000103254,ANTKMT,meta,30,0.237380419558798,0.4180980012204798,0.9923217640920934,0.033198839610726,0.2301583962411491,0.2313715394238963,0.0343
ENSG00000103257,SLC7A5,meta,162,0.1592837971498688,0.1155561193747323,0.7780000539838586,0.3799872992292931,0.0204675158808225,0.3692349162091022,0.312
ENSG00000103260,METRN,meta,32,0.6127422701746102,0.2285878647591852,0.596887448064098,0.4992627237180469,0.0200251352103041,0.4599435218079473,0.36
ENSG00000103264,FBXO31,meta,154,0.839775020568053,0.0991751191950388,0.5171872189410468,0.5528518079802298,0.1741358256928738,0.3681193915982792,0.41
ENSG00000103266,STUB1,meta,108,0.7757725400912335,0.1895175133030986,0.0115379020396105,0.008717893326199,0.7783135826158185,0.0539949832469734,0.189
ENSG00000103269,RHBDL1,meta,86,0.844894338558037,0.0672845412503155,0.6415555697879793,0.9308113098599546,0.0160347051108259,0.3060613842231667,0.897
ENSG00000103274,NUBP1,meta,130,0.4148097977455449,0.649054158564613,0.5930204787231699,7.508957569462604e-06,0.6059673553192404,0.0231021148074005,0.126
ENSG00000103310,ZP2,meta,335,0.2413132925440888,0.8718101225547145,0.4474588468232601,0.1869968650785871,3.4288030197434338e-06,0.5957447270646341,0.665
ENSG00000103313,MEFV,meta,394,0.3138737759202731,0.1072318042909731,0.4778832503958623,0.8140962064250533,0.6421965965041387,0.3211664796088759,0.45
ENSG00000103316,CRYM,meta,85,0.3563983736937134,0.1971796760839948,0.4394277142844618,0.7102990421485522,0.2151787003176172,0.4980309094120475,0.667
ENSG00000103319,EEF2K,meta,314,0.6828259622443256,0.7961290605135586,0.3810957894497345,0.0588663366736286,0.1328645654681798,0.3245205014188982,0.0986
ENSG00000103335,PIEZO1,meta,21,0.4571662587176737,0.3537984600808286,0.0018823031683922,0.0263321713500637,0.0302592970273825,0.7096724495113775,0.487
ENSG00000103342,GSPT1,meta,60,0.7651034921674079,0.3982878237830825,0.2032458055643739,0.021597088196549,0.0641957268454143,0.0779113965864153,0.118
ENSG00000103343,ZNF174,meta,156,0.7799254334739555,0.8583705951207435,0.7530333194408757,0.4682590473347945,0.3786223078542735,0.9362651702273312,0.706
ENSG00000103351,CLUAP1,meta,164,0.9914115727320724,0.91692622318798,0.8603864083838273,0.2412762481408503,0.0860351971599114,0.9995916114197558,1.0
ENSG00000103353,UBFD1,meta,82,0.6081859973949495,0.4289595339022873,0.3178115934697557,0.5753065201127895,0.4461085870850141,0.7650461822318614,0.578
ENSG00000103355,PRSS33,meta,21,0.0544318015920703,0.8417356157678972,2.044079129931512e-06,0.2801941972429968,0.4145525413275124,2.7368814216389084e-05,1.0
ENSG00000103356,EARS2,meta,209,0.5974180461088417,0.257986111406376,0.3526403061920937,0.3328963840091155,0.0077944072287381,0.659544753054804,0.647
ENSG00000103363,ELOB,meta,57,0.1405989361347845,0.2246203861636377,0.1645255290340949,0.8622613538874315,0.0124071109358862,0.2093697501326458,1.0
ENSG00000103365,GGA2,meta,151,0.4017572648894948,0.8983530730618869,0.745625849644113,0.0064288382435326,0.3856547212504316,0.5172378329449825,0.0337
ENSG00000103375,AQP8,meta,96,0.3158079112258001,0.3775940074938907,0.799131081736121,0.5078509660373738,0.0459241564673803,0.7472551145506698,0.747
ENSG00000103381,CPPED1,meta,159,0.3368837807334049,0.3889416898513914,0.521955644689824,0.9288186733462672,0.0002045042758348,0.3150923325342677,0.189
ENSG00000103404,USP31,meta,422,0.0340800155525467,0.9614828623209274,0.321889229270666,0.0260699951593471,0.1472995916583781,0.2170562141010651,0.793
ENSG00000103415,HMOX2,meta,119,0.0856173001586745,0.582379592493603,0.6891057327192444,0.4441809359278859,0.1422470789230704,0.4586422844698611,1.0
ENSG00000103423,DNAJA3,meta,214,0.2467391205122037,0.4043170315925058,0.6617145145769611,0.2122603595632917,0.0644307868314127,0.7145106163188363,1.0
ENSG00000103429,BFAR,meta,179,0.6375655449900758,0.5147894486985816,0.6511833234748011,0.0004893839051834,0.3755732244891141,0.2620762307519662,0.01
ENSG00000103449,SALL1,meta,517,0.658265086805353,0.6762176008196118,0.9629105091409924,0.3492971684667851,0.2880732317809048,0.976908639863038,0.613
ENSG00000103460,TOX3,meta,163,0.5699790063253278,0.2397647402853895,0.3433255545986993,0.2905340570878152,0.1636477138896479,0.6248470366716952,0.766
ENSG00000103479,RBL2,meta,334,0.7599517467738435,0.510552932352232,0.992508085958148,0.4389140132970807,0.0001991087210875,0.8504809543559547,0.111
ENSG00000103485,QPRT,meta,92,0.0309327327281744,0.9157447164119528,0.2188446220767779,0.738077732470801,0.015098274894245,0.068965098238561,1.0
ENSG00000103489,XYLT1,meta,345,0.9256301066047472,0.5825162458783093,0.151370793734994,0.0167424236786669,0.9587413800117351,0.3493053139960156,0.719
ENSG00000103490,PYCARD,meta,56,0.7414116939330982,0.2375710886859261,0.6245609639439724,0.8991831933045321,0.0816270522807361,0.7124949535184893,0.463
ENSG00000103494,RPGRIP1L,meta,476,0.4142497443801849,0.1894107839012411,0.1282853251448638,0.694076134156612,0.660441927847506,0.4601338457958552,0.543
ENSG00000103495,MAZ,meta,77,0.6986828778542521,0.1327685430745247,0.7990119593411203,0.7645979616077521,0.3538194041980067,0.602124138662045,1.0
ENSG00000103496,STX4,meta,110,0.9777285895594746,0.8365625863294207,0.0979672895632872,0.9519332598420158,0.0009212143968682,0.3813046911590695,0.0565
ENSG00000103502,CDIPT,meta,63,0.661170460973779,0.5143425280346561,0.3154881353446316,0.7427448131193759,0.1342807508266376,0.7354933325233473,1.0
ENSG00000103507,BCKDK,meta,191,0.5225442215766378,0.6183880770579795,0.3994476587322559,0.0043254194937812,0.4109683136318476,0.4949937369250907,0.0985
ENSG00000103510,KAT8,meta,100,0.5925565092238749,0.58563558589858,0.3596189831437869,2.1523466263796467e-05,0.2762534369735017,0.0288774989931898,0.0108
ENSG00000103512,NOMO1,meta,22,0.1023706336131715,0.7464329843759261,0.2649016461158859,0.0126730371058941,0.9434805192252982,0.3334392755525558,0.107
ENSG00000103522,IL21R,meta,178,0.6267247050913789,0.3456330459824435,0.5060495137246461,0.0999082609936773,0.2664651406455488,0.4921863056155993,0.454
ENSG00000103528,SYT17,meta,152,0.952710577676547,0.4175520104690968,0.3984931172351862,0.8816794127328629,0.0027128133518251,0.5749175133284135,0.0902
ENSG00000103534,TMC5,meta,378,0.7029421914528244,0.1864353502662327,0.2591755498695164,0.1257360732667443,0.0933039061715907,0.2653445466665896,0.339
ENSG00000103540,CCP110,meta,273,0.0272738097179517,0.7817363560492203,0.0550749520316952,0.431342297647989,0.4369500328474629,0.1570271066957311,0.382
ENSG00000103544,VPS35L,meta,359,0.4831222256718437,0.695205287519035,0.3140952256489407,0.0602708012869852,0.000216857009528,0.8136754599815319,0.902
ENSG00000103546,SLC6A2,meta,188,0.0850439183469506,0.7842185912378532,0.6449648871999716,0.1040274890657841,0.1778905282178952,0.417122979015202,0.198
ENSG00000103549,RNF40,meta,336,0.2920959209966782,0.018587380774441,0.9717291128549072,0.0271762947269088,0.1387920930234868,0.1335729743542828,0.112
ENSG00000103550,KNOP1,meta,210,0.4398878293805943,0.5349063412256991,0.2425242457349771,8.686912433081536e-05,0.4626377928975141,0.1593316989798122,0.0904
ENSG00000103569,AQP9,meta,157,0.8437587118767041,0.0236886905318608,0.7089731124187875,0.2671965075598153,0.0413969835743043,0.2408368123661237,0.792
ENSG00000103591,AAGAB,meta,159,0.6907052322654368,0.1077472388258084,0.3079336386895657,0.9684715544420828,0.7059331279727542,0.4415627438250044,0.247
ENSG00000103599,IQCH,meta,355,0.8471807101374111,0.5753856166749407,0.9992184865027384,0.5968952817040261,0.6675156601814309,0.9770555204559728,0.758
ENSG00000103642,LACTB,meta,132,0.4599488319958286,0.943374942927128,0.788143795933331,0.9662367307718104,0.0076306047359866,0.8683469447928279,0.489
ENSG00000103647,CORO2B,meta,168,0.3430330520788842,0.2602796961632281,0.2686941491480923,0.2152710905509356,0.4755823346357449,0.4270949592649039,0.341
ENSG00000103653,CSK,meta,76,0.8621658926895356,0.3541574113774842,0.0527599780880557,0.8846442006341895,0.1577251737431448,0.2916560978602238,0.927
ENSG00000103657,HERC1,meta,1391,0.20800072905261,0.0372367813135671,0.5154745075849085,0.3479434961573854,0.6996877689286979,0.0020470611268288,1.26e-06
ENSG00000103671,TRIP4,meta,187,0.0131128667336139,0.1342571839920782,0.3340509305443715,0.3766041836960014,0.6191329826991029,0.0632401790580948,0.415
ENSG00000103707,MTFMT,meta,121,0.7737993735424034,0.2449060439575309,0.5209065341804936,0.3132581215797638,0.0228448964059593,0.6801229916149559,0.903
ENSG00000103710,RASL12,meta,77,0.282621249284149,0.9578704128940708,0.4738254838012943,0.960732184263129,0.0104987614788359,0.5703948221918049,0.756
ENSG00000103723,AP3B2,meta,339,0.2676358746852942,0.8434482984726727,0.366831344241539,0.9406927490831084,0.0008773253956986,0.4146518000621759,0.947
ENSG00000103740,ACSBG1,meta,295,0.407583180882211,0.6445463582748175,0.0623047978200874,0.6774577965230246,0.9701370752466584,0.3571292424660389,0.544
ENSG00000103742,IGDCC4,meta,370,0.5980660701306354,0.9680679460793336,0.5416526614029418,0.2804753214185214,0.0070276352141395,0.9536895439149664,0.215
ENSG00000103769,RAB11A,meta,28,0.6732607077555166,0.7948613453993172,0.6450289981184065,0.8386410272471255,0.1858330175630125,0.9639586889817076,0.774
ENSG00000103811,CTSH,meta,112,0.2305204062567487,0.4786133612064456,0.4312595236851496,0.8879001349974053,0.1070436872699118,0.4482252664085011,1.0
ENSG00000103852,TTC23,meta,199,0.1382713198102377,0.3386047284662535,0.5936305334159879,0.0345868908660867,0.0328342695074542,0.4911571140116589,0.73
ENSG00000103855,CD276,meta,272,0.0305082404340767,0.4935381080480093,0.1586980186742274,0.011341310896784,0.000309740470544,0.1925678225997714,0.372
ENSG00000103876,FAH,meta,185,0.1421320816373949,0.4678368199265559,0.3254543067687931,0.4449911781035452,0.4562776720189764,0.5079308576873629,0.517
ENSG00000103888,CEMIP,meta,502,0.4423371042710831,0.8715387482401091,0.5508186994440825,0.2620465585841166,1.5172810445424568e-05,0.7751587691970224,0.416
ENSG00000103932,RPAP1,meta,516,0.7379627781319578,0.6873203073260317,0.525552785273093,0.6878201763886229,0.7274962632146521,0.9692134353539948,0.171
ENSG00000103942,HOMER2,meta,138,0.1749539814953278,0.8478695097506803,0.6369892154350081,0.1800080317209747,0.0757005139352181,0.7258518130482603,0.75
ENSG00000103966,EHD4,meta,198,0.779390054045161,0.3756142971981442,0.9748688856120492,0.4871439116709242,0.0042187060449862,0.8573704160630958,0.446
ENSG00000103978,TMEM87A,meta,157,0.8219966954622007,0.7666094870262474,0.0163497252977387,0.7500584586770348,0.7879123928559402,0.3051008962998194,0.0964
ENSG00000103994,ZNF106,meta,684,0.6772001823251097,0.5361717920083915,0.3709754313157311,0.0151751316715757,9.619399372659776e-05,0.8377510688715677,0.771
ENSG00000103995,CEP152,meta,660,0.9849879751785982,0.5086821122314992,0.3203544687217631,0.3519928066404127,0.3352084012706957,0.8163436398677886,0.65
ENSG00000104043,ATP8B4,meta,456,0.5266274904479769,0.0245435467933393,0.7719653944721071,0.1002858664879915,0.0001034261921187,0.2249105613510183,0.767
ENSG00000104044,OCA2,meta,349,0.2319965872367483,0.4988087196281608,0.9712571843979472,0.7070816133740079,0.7080576678748128,0.8094888784292015,0.373
ENSG00000104047,DTWD1,meta,107,0.3809420085117047,0.8178176716091531,0.8830972585967338,0.7111327591024323,0.5243052726273869,0.8976784007121106,1.0
ENSG00000104055,TGM5,meta,306,0.1553310487109707,0.6904617552216341,0.9143337746227824,0.0212153043938639,0.0021265422292916,0.6951436419681303,1.0
ENSG00000104064,GABPB1,meta,60,0.5400059359669029,0.347171133422678,0.3976834541148482,,6.406359601573359e-05,0.5330059215482826,1.0
ENSG00000104067,TJP1,meta,587,0.0086628686012734,0.3687528312517741,0.0832649741270472,0.0557390953959036,0.3170293929636797,0.0352641127498361,0.667
ENSG00000104081,BMF,meta,71,0.691668930466727,0.6131121458877351,0.5633373510399765,0.0631974019885242,0.5637995129639332,0.7283876110621654,0.556
ENSG00000104093,DMXL2,meta,874,0.5137456683877176,0.7790533369614514,0.2183104700377529,2.743200744344222e-05,0.2011867306863979,0.139631766816752,0.026
ENSG00000104112,SCG3,meta,140,0.5591000335944027,0.4568687265765561,0.4190261324919683,0.3123677427503146,0.6758025269236199,0.7202653846836091,0.894
ENSG00000104129,DNAJC17,meta,119,0.8633545948738858,0.9278045363040012,0.711567683976412,0.6068493001766613,0.9087194081349256,0.9670089357166513,0.701
ENSG00000104131,EIF3J,meta,42,0.3905267133125443,0.442511781718676,0.6927762769135292,0.2154675765480773,0.4085422829284123,0.5666771884754638,0.252
ENSG00000104133,SPG11,meta,1056,0.0902946506779458,0.7092368472559296,0.9607747508479804,1.2328819482129136e-08,4.055096246515594e-07,0.249875868649615,0.115
ENSG00000104140,RHOV,meta,59,0.0570178122839178,0.6132742111020731,0.4947777935564594,0.6696011796855778,0.1937719971118625,0.361995066648264,0.954
ENSG00000104142,VPS18,meta,423,0.9274249576050966,0.1266078165898138,0.265479935635133,0.0701580104124797,0.0115800874586728,0.4716995097904668,0.543
ENSG00000104147,OIP5,meta,126,0.56221095857684,0.9108994028213728,0.3106408968689491,0.064713464414807,0.0205195363201967,0.1156904923193611,1.0
ENSG00000104154,SLC30A4,meta,110,0.3546399965676144,0.8244632178092914,0.4776951597694738,0.4697655753598153,0.2424156452007344,0.8378140185352374,0.701
ENSG00000104164,BLOC1S6,meta,41,0.5820954242510077,0.7009775266688207,0.7756458737745803,0.1630104251011113,0.0123642501664448,0.3796256910018215,0.0598
ENSG00000104177,MYEF2,meta,161,0.577921845187678,0.5260905768901505,0.3089022814070196,0.5389509467367635,0.0074085446570773,0.7172375174298875,0.694
ENSG00000104213,PDGFRL,meta,206,0.6939587367654587,0.921474887330708,0.6877627846033101,0.4159186509079038,0.67841312455015,0.6328797516157565,0.334
ENSG00000104218,CSPP1,meta,340,0.9677996158183012,0.6075393776403479,0.0804924521892305,0.62974572508837,0.4776653337508471,0.8128608526001544,0.219
ENSG00000104219,ZDHHC2,meta,96,0.7756909359342584,0.7311945354428835,0.2497332777818426,0.7207763420660164,0.0114685602525332,0.6303817688543798,0.199
ENSG00000104221,BRF2,meta,201,0.9081059557672332,0.6560072583541989,0.7056170697128332,0.0003796537506868,0.1171044575652428,0.5475176740662904,0.278
ENSG00000104228,TRIM35,meta,203,0.2792583194510448,0.3860779195634384,0.9891615341348752,0.006220085250546,0.4807707311250622,0.3424703869635405,0.407
ENSG00000104231,ZFAND1,meta,69,0.6426187617745369,0.1479297537762189,0.2343052714593456,0.4457394265361846,0.0925326956279622,0.4397085702955408,1.0
ENSG00000104237,RP1,meta,936,0.2139977533870485,0.3319950849427978,0.9048953567241612,0.0001011364241001,5.2590664687866e-06,0.4923579926245484,0.897
ENSG00000104267,CA2,meta,117,0.7940772845136419,0.219526666927538,0.2590259117630069,0.0023098906931229,0.6528101521946672,0.1138041569373542,0.349
ENSG00000104290,FZD3,meta,174,0.5656922130801264,0.814928289191273,0.4824761864699023,0.0432461155783001,0.3945552680580627,0.772140498245129,1.0
ENSG00000104299,INTS9,meta,256,0.3374887814383829,0.4313053617859712,0.7367684516985935,0.0182025580209827,0.1015932200850992,0.7239164737246684,0.675
ENSG00000104312,RIPK2,meta,82,0.1794935341754201,0.9085399426563086,0.2545420099083181,0.0618526432762853,0.4401927148742675,0.2627938088057371,0.103
ENSG00000104313,EYA1,meta,198,0.3389244190274304,0.4620118786425964,0.7665137679350178,0.9587281470515012,0.2008898135968484,0.7766999142937245,1.0
ENSG00000104320,NBN,meta,250,0.8948620274532066,0.7729249642098015,0.7618226213760018,6.440932940009204e-05,0.049921850564099,0.5180628316656773,0.397
ENSG00000104321,TRPA1,meta,385,0.4560385428701634,0.9496083299032784,0.3055793363710479,0.6809512390969317,0.7402452088733367,0.8600299423999971,0.293
ENSG00000104324,CPQ,meta,174,0.2420901630828885,0.541048964279422,0.2372927378119978,0.8415420637526669,4.618689493579033e-06,0.2063130649781629,0.183
ENSG00000104325,DECR1,meta,136,0.7839355094430043,0.8518867191888763,0.9548179347568608,0.2667342679118487,0.434488455711074,0.883907790175792,0.589
ENSG00000104327,CALB1,meta,61,0.8716208920970716,0.1383613354681335,0.2666300074704292,0.7108520325527243,0.1707821345302387,0.3336388658739781,1.0
ENSG00000104331,BPNT2,meta,121,0.843631779556,0.4330765278248947,0.3162993130962871,0.0253055950862196,0.6411073707120014,0.6109477073746117,0.159
ENSG00000104332,SFRP1,meta,103,0.3065577853250101,0.6377657744985062,0.6287861951932697,0.7554896789453043,0.0092418621473281,0.6175438246761412,0.564
ENSG00000104341,LAPTM4B,meta,68,0.4917879256733198,0.1645215180928875,0.2249303826268309,0.260918900191635,0.3076735062215538,0.4642534762301166,1.0
ENSG00000104343,UBE2W,meta,15,0.9877498101699552,0.7558177844163243,0.3935307623290786,0.9149241100471888,0.2852129530935129,0.9101544253747302,1.0
ENSG00000104356,POP1,meta,405,0.6482975211889627,0.2726824415592008,0.473428079433024,0.0087173908298804,0.0003857268054401,0.7534454870354632,0.737
ENSG00000104361,NIPAL2,meta,83,0.156841920324353,0.4221583450360051,0.1669002448930309,0.7133519659112617,0.0319294006891679,0.1930524642588617,0.804
ENSG00000104365,IKBKB,meta,216,0.964979619303572,0.8501660193721636,0.2488257161824071,0.0122744892143301,0.4270663130329978,0.5543441093087369,0.337
ENSG00000104368,PLAT,meta,230,0.286139474163111,0.9940547058278548,0.0283470717812279,0.2731818858439179,0.2244586792539421,0.1779522917035617,1.0
ENSG00000104369,JPH1,meta,234,0.0075938048666099,0.5032420865616734,0.7397922163052628,0.1128506001740442,0.4621226624049084,0.0740764802035459,0.171
ENSG00000104371,DKK4,meta,89,0.4465131645430376,0.8122010741125693,0.9890718245921456,0.0341890901116061,0.2188508030644369,0.8484653645632835,0.561
ENSG00000104375,STK3,meta,121,0.20550490256251,0.0960148072822812,0.4378812545682372,0.9458136802611684,0.2378287495029095,0.2159423156135154,0.658
ENSG00000104381,GDAP1,meta,117,0.9854018373957196,0.0568877138182179,0.1987392031895527,0.7513017452508474,0.0483684381282869,0.2190466787764803,1.0
ENSG00000104388,RAB2A,meta,15,0.2290375710767551,0.2396020941713407,0.9970182351891248,,0.1091244914869214,0.4671426061930867,
ENSG00000104408,EIF3E,meta,75,0.0851917081393281,0.2250440569986181,0.0336368242765331,0.049602861572888,0.4620846392775102,0.0313753827084169,0.136
ENSG00000104412,EMC2,meta,37,0.0291315099390368,0.3221958038033933,0.9229949113253398,0.0937327885827405,0.7302327864286171,0.1728215882899469,0.737
ENSG00000104413,ESRP1,meta,177,0.4593810208730069,0.5392990325254874,0.8841870168553532,0.8165215360208778,0.026504242205056,0.7627555754856822,0.764
ENSG00000104415,CCN4,meta,163,0.0612973965739312,0.833773483326095,0.8676673707006101,0.2265214831125284,0.0424505583147926,0.4438559349560967,0.806
ENSG00000104419,NDRG1,meta,129,0.2440150726458897,0.9001561059763481,0.3643863481282844,0.444033812000342,0.1243209123247634,0.7078377212972724,0.39
ENSG00000104427,ZC2HC1A,meta,104,0.3529734978155099,0.1449573166104252,0.0577215797217884,0.8627360678396971,0.0847423901510258,0.2416584741845275,0.477
ENSG00000104432,IL7,meta,28,0.1143917176016114,0.499520583735884,0.7190683771256368,0.0897686885807906,0.9008588828070706,0.4852445824726885,0.39
ENSG00000104435,STMN2,meta,31,0.3466857110647013,0.1599390966802613,0.1463454168515424,0.8462384263587108,0.067575109768412,0.2862799097804048,0.762
