gene_id	gene_name	group	n_variants	p_unified
ENSG00000002822	MAD1L1	EPI	312	0.682206819061725
ENSG00000002822	MAD1L1	GGE	241	0.9142608262963069
ENSG00000002822	MAD1L1	NAFE	272	0.2816340049549156
ENSG00000002834	LASP1	DEE	60	0.02666933964465728
ENSG00000002834	LASP1	EPI	70	0.1891866900840407
ENSG00000002834	LASP1	GGE	59	0.8397399139549849
ENSG00000002834	LASP1	NAFE	65	0.6684509929860016
ENSG00000002919	SNX11	DEE	52	0.7479235892070402
ENSG00000002919	SNX11	EPI	74	0.4513413914685833
ENSG00000002919	SNX11	GGE	55	0.22106081894114132
ENSG00000002919	SNX11	NAFE	63	0.40805327405953973
ENSG00000002933	TMEM176A	DEE	51	0.4969751244229611
ENSG00000002933	TMEM176A	EPI	66	0.5283915475220675
ENSG00000002933	TMEM176A	GGE	54	0.8451868498314158
ENSG00000002933	TMEM176A	NAFE	59	0.20571111426178756
ENSG00000003056	M6PR	DEE	52	0.0004553691855214296
ENSG00000003056	M6PR	EPI	71	0.023983902483684445
ENSG00000003056	M6PR	GGE	55	0.3765327638758186
ENSG00000003056	M6PR	NAFE	62	0.0358088894374868
ENSG00000003137	CYP26B1	DEE	120	0.7139333076363715
ENSG00000003137	CYP26B1	EPI	143	0.8136595061916342
ENSG00000003137	CYP26B1	GGE	123	0.7118441434410008
ENSG00000003137	CYP26B1	NAFE	131	0.8717725981990809
ENSG00000003147	ICA1	DEE	80	0.26271975388119223
ENSG00000003147	ICA1	EPI	104	0.8912641085385165
ENSG00000003147	ICA1	GGE	88	0.9686259879825196
ENSG00000003147	ICA1	NAFE	92	0.7903355953171457
ENSG00000003249	DBNDD1	DEE	46	0.9742875222107636
ENSG00000003249	DBNDD1	EPI	58	0.7904600142274228
ENSG00000003249	DBNDD1	GGE	46	0.5930621659117474
ENSG00000003249	DBNDD1	NAFE	56	0.6122381096277134
ENSG00000003393	ALS2	DEE	335	0.9899251756076705
ENSG00000003393	ALS2	EPI	432	0.9944766997996837
ENSG00000003393	ALS2	GGE	349	0.8166666120695205
ENSG00000003393	ALS2	NAFE	363	0.694319264246272
ENSG00000003400	CASP10	DEE	128	0.20925022806534868
ENSG00000003400	CASP10	EPI	161	0.43809216938282425
ENSG00000003400	CASP10	GGE	133	0.41931937342759973
ENSG00000003400	CASP10	NAFE	141	0.6570293996328588
ENSG00000003402	CFLAR	DEE	52	0.5543159736977774
ENSG00000003402	CFLAR	EPI	74	0.8704498493782783
ENSG00000003402	CFLAR	GGE	57	0.8630037218406242
ENSG00000003402	CFLAR	NAFE	64	0.36913193848868237
ENSG00000003436	TFPI	DEE	30	0.30250901361033367
ENSG00000003436	TFPI	EPI	39	0.6294170855300821
ENSG00000003436	TFPI	GGE	31	0.5956219819303628
ENSG00000003436	TFPI	NAFE	32	0.14135748295343611
ENSG00000003509	NDUFAF7	DEE	128	0.8071537085113697
ENSG00000003509	NDUFAF7	EPI	174	0.702539394253745
ENSG00000003509	NDUFAF7	GGE	141	0.6548250441523705
ENSG00000003509	NDUFAF7	NAFE	149	0.6507789652805126
ENSG00000003756	RBM5	DEE	104	0.04711141916974043
ENSG00000003756	RBM5	EPI	129	0.009273896727980832
ENSG00000003756	RBM5	GGE	106	0.6582059043681894
ENSG00000003756	RBM5	NAFE	113	0.6183660656499028
ENSG00000003987	MTMR7	DEE	209	0.1984327099174015
ENSG00000003987	MTMR7	EPI	284	0.8562552580951699
ENSG00000003987	MTMR7	GGE	228	0.4285528047837982
ENSG00000003987	MTMR7	NAFE	244	0.712180499510759
ENSG00000003989	SLC7A2	DEE	198	0.27347728728676174
ENSG00000003989	SLC7A2	EPI	264	0.8387248424689131
ENSG00000003989	SLC7A2	GGE	212	0.6181660748667226
ENSG00000003989	SLC7A2	NAFE	220	0.4799176971904251
ENSG00000004059	ARF5	DEE	28	0.7799833301887049
ENSG00000004059	ARF5	EPI	35	0.3915896281007205
ENSG00000004059	ARF5	GGE	30	0.3673703513818632
ENSG00000004059	ARF5	NAFE	33	0.30664636505417364
ENSG00000004139	SARM1	DEE	123	0.028024782016881643
ENSG00000004139	SARM1	EPI	157	0.037270407261660865
ENSG00000004139	SARM1	GGE	123	0.0048355708640586215
ENSG00000004139	SARM1	NAFE	128	0.17711830247708496
ENSG00000004142	POLDIP2	DEE	50	0.9866530850706509
ENSG00000004142	POLDIP2	EPI	66	0.3643490938917723
ENSG00000004142	POLDIP2	GGE	52	0.6361811966038933
ENSG00000004142	POLDIP2	NAFE	58	0.6789266510505931
ENSG00000004399	PLXND1	DEE	331	0.05816222008245834
ENSG00000004399	PLXND1	EPI	446	0.7827023962417325
ENSG00000004399	PLXND1	GGE	350	0.187884554804754
ENSG00000004399	PLXND1	NAFE	373	0.7836739457286241
ENSG00000004455	AK2	DEE	66	0.10491298148950991
ENSG00000004455	AK2	EPI	75	0.7700796786542019
ENSG00000004455	AK2	GGE	68	0.1867450433547463
ENSG00000004455	AK2	NAFE	73	0.6971368730040352
ENSG00000004468	CD38	DEE	49	0.9710935454586118
ENSG00000004468	CD38	EPI	63	0.6948107007284228
ENSG00000004468	CD38	GGE	51	0.44496349084989706
ENSG00000004468	CD38	NAFE	55	0.8678994477871953
ENSG00000004478	FKBP4	DEE	88	0.566577385621635
ENSG00000004478	FKBP4	EPI	117	0.9557816201098215
ENSG00000004478	FKBP4	GGE	95	0.1160351978072257
ENSG00000004478	FKBP4	NAFE	107	0.8308457728131725
ENSG00000004487	KDM1A	DEE	54	0.8610667363759648
ENSG00000004487	KDM1A	EPI	79	0.675141265574728
ENSG00000004487	KDM1A	GGE	61	0.7335411846417044
ENSG00000004487	KDM1A	NAFE	65	0.7180452775132713
ENSG00000004534	RBM6	DEE	191	0.9734041768860542
ENSG00000004534	RBM6	EPI	268	0.5123820055493846
ENSG00000004534	RBM6	GGE	197	0.7084019676648261
ENSG00000004534	RBM6	NAFE	224	0.7118574041951122
ENSG00000004660	CAMKK1	DEE	139	0.11587290207973963
ENSG00000004660	CAMKK1	EPI	182	0.9214116396833849
ENSG00000004660	CAMKK1	GGE	145	0.2678912281839062
ENSG00000004660	CAMKK1	NAFE	156	0.9211924773450764
ENSG00000004700	RECQL	DEE	145	0.05368115707944188
ENSG00000004700	RECQL	EPI	184	0.4686126082597025
ENSG00000004700	RECQL	GGE	156	0.31611523897136284
ENSG00000004700	RECQL	NAFE	154	0.7667357595575623
ENSG00000004766	VPS50	DEE	60	0.04549715667330054
ENSG00000004766	VPS50	EPI	76	0.4049344718833131
ENSG00000004766	VPS50	GGE	62	0.6718196734351312
ENSG00000004766	VPS50	NAFE	63	0.7999218969801797
ENSG00000004776	HSPB6	DEE	12	0.01921823043386681
ENSG00000004776	HSPB6	EPI	14	0.15501558013669414
ENSG00000004776	HSPB6	GGE	13	0.23803678852819712
ENSG00000004776	HSPB6	NAFE	12	2.4752779533660735e-17
ENSG00000004777	ARHGAP33	DEE	238	0.38993922833752404
ENSG00000004777	ARHGAP33	EPI	300	0.6491370406981123
ENSG00000004777	ARHGAP33	GGE	252	0.03723444096325647
ENSG00000004777	ARHGAP33	NAFE	259	0.7427201539834944
ENSG00000004779	NDUFAB1	DEE	33	0.9756809465291605
ENSG00000004779	NDUFAB1	EPI	41	0.9209429606354342
ENSG00000004779	NDUFAB1	GGE	33	0.8543861525375998
ENSG00000004779	NDUFAB1	NAFE	36	0.9841264467358111
ENSG00000004799	PDK4	DEE	64	0.37208906509378387
ENSG00000004799	PDK4	EPI	75	0.3627110303567128
ENSG00000004799	PDK4	GGE	67	0.5426684635046821
ENSG00000004799	PDK4	NAFE	69	0.8853679056160244
ENSG00000004809	SLC22A16	DEE	166	0.17681915482703928
ENSG00000004809	SLC22A16	EPI	210	0.6238505972513354
ENSG00000004809	SLC22A16	GGE	167	0.8903845757857826
ENSG00000004809	SLC22A16	NAFE	185	0.2564476756702836
ENSG00000004838	ZMYND10	DEE	110	0.058782437466794235
ENSG00000004838	ZMYND10	EPI	134	0.682436220887304
ENSG00000004838	ZMYND10	GGE	110	0.5078889096904189
ENSG00000004838	ZMYND10	NAFE	121	0.6402522861620963
ENSG00000004846	ABCB5	DEE	393	0.11700542468602684
ENSG00000004846	ABCB5	EPI	500	0.4309169370964121
ENSG00000004846	ABCB5	GGE	415	0.729550975963926
ENSG00000004846	ABCB5	NAFE	425	0.6810143248658568
ENSG00000004864	SLC25A13	DEE	159	0.7783874872017811
ENSG00000004864	SLC25A13	EPI	207	0.6862131888998183
ENSG00000004864	SLC25A13	GGE	175	0.8868316113353895
ENSG00000004864	SLC25A13	NAFE	171	0.6378189095473054
ENSG00000004866	ST7	DEE	45	0.4082525594965609
ENSG00000004866	ST7	EPI	67	0.9336474948424941
ENSG00000004866	ST7	GGE	50	0.7690642412035751
ENSG00000004866	ST7	NAFE	51	0.4285129691163134
ENSG00000004897	CDC27	DEE	42	0.9552083622277658
ENSG00000004897	CDC27	EPI	49	0.3896101110651239
ENSG00000004897	CDC27	GGE	43	0.7911511643193144
ENSG00000004897	CDC27	NAFE	46	0.732675978316329
ENSG00000004939	SLC4A1	DEE	216	0.9070457792514548
ENSG00000004939	SLC4A1	EPI	261	0.5038459675187839
ENSG00000004939	SLC4A1	GGE	215	0.37495051629394593
ENSG00000004939	SLC4A1	NAFE	231	0.2547818116841731
ENSG00000004948	CALCR	DEE	106	0.37700113265505375
ENSG00000004948	CALCR	EPI	144	0.33232893906379185
ENSG00000004948	CALCR	GGE	115	0.015541760512607049
ENSG00000004948	CALCR	NAFE	122	0.18483569574579314
ENSG00000004975	DVL2	DEE	185	0.6084608929553306
ENSG00000004975	DVL2	EPI	236	0.2850412208127504
ENSG00000004975	DVL2	GGE	183	0.705683046121069
ENSG00000004975	DVL2	NAFE	207	0.7280001482245451
ENSG00000005001	PRSS22	DEE	74	0.1738326279986841
ENSG00000005001	PRSS22	EPI	93	0.9396935606429999
ENSG00000005001	PRSS22	GGE	75	0.9669260748809386
ENSG00000005001	PRSS22	NAFE	81	0.50626793663344
ENSG00000005007	UPF1	DEE	87	0.6223397902120453
ENSG00000005007	UPF1	EPI	132	0.7892272889216561
ENSG00000005007	UPF1	GGE	95	0.0849224374322553
ENSG00000005007	UPF1	NAFE	105	0.6259531403798417
ENSG00000005020	SKAP2	DEE	35	0.980646791092347
ENSG00000005020	SKAP2	EPI	54	0.596195606638121
ENSG00000005020	SKAP2	GGE	38	0.967828564974961
ENSG00000005020	SKAP2	NAFE	44	0.7657371981509621
ENSG00000005059	MCUB	DEE	22	0.4569597189970448
ENSG00000005059	MCUB	EPI	31	0.5803230317471391
ENSG00000005059	MCUB	GGE	26	0.1814722757350518
ENSG00000005059	MCUB	NAFE	27	0.8109500718921566
ENSG00000005073	HOXA11	DEE	43	0.13316189453115523
ENSG00000005073	HOXA11	EPI	59	0.2917077323055387
ENSG00000005073	HOXA11	GGE	43	0.482139114170859
ENSG00000005073	HOXA11	NAFE	52	0.9513138088287302
ENSG00000005075	POLR2J	DEE	25	0.9954326124817812
ENSG00000005075	POLR2J	EPI	31	0.8817697800488279
ENSG00000005075	POLR2J	GGE	27	0.6083955804788949
ENSG00000005075	POLR2J	NAFE	26	0.2088605219755495
ENSG00000005100	DHX33	DEE	179	0.3504682745755189
ENSG00000005100	DHX33	EPI	232	0.5482974450037261
ENSG00000005100	DHX33	GGE	189	0.4182193284403991
ENSG00000005100	DHX33	NAFE	195	0.40577697287480885
ENSG00000005102	MEOX1	DEE	71	0.5852686926173267
ENSG00000005102	MEOX1	EPI	78	0.07616675692638504
ENSG00000005102	MEOX1	GGE	71	0.5580483490954332
ENSG00000005102	MEOX1	NAFE	75	0.032385656418197004
ENSG00000005108	THSD7A	DEE	774	0.0031255469771094696
ENSG00000005108	THSD7A	EPI	995	0.21898753406422933
ENSG00000005108	THSD7A	GGE	820	0.4234092116361061
ENSG00000005108	THSD7A	NAFE	863	0.4225086010594773
ENSG00000005156	LIG3	DEE	218	0.7013564294580834
ENSG00000005156	LIG3	EPI	303	0.8186594548230046
ENSG00000005156	LIG3	GGE	238	0.5569617851866855
ENSG00000005156	LIG3	NAFE	258	0.6634166038240312
ENSG00000005175	RPAP3	DEE	85	0.11136938536252666
ENSG00000005175	RPAP3	EPI	109	0.3356449659817227
ENSG00000005175	RPAP3	GGE	93	0.6279419351969444
ENSG00000005175	RPAP3	NAFE	92	0.8802166237264627
ENSG00000005187	ACSM3	DEE	166	0.6433782447185383
ENSG00000005187	ACSM3	EPI	203	0.4897871926302966
ENSG00000005187	ACSM3	GGE	168	0.8235290863053493
ENSG00000005187	ACSM3	NAFE	186	0.1068341423488192
ENSG00000005189	REXO5	DEE	110	0.6013648453246092
ENSG00000005189	REXO5	EPI	150	0.8329792826762739
